Date,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Close_lag1,Volume_lag1
2024-12-31,2024,Autodesk,ADSK,software-application,technology,295.57000732421875,708100.0,243.47999572753906,721400.0
2025-12-31,2025,Autodesk,ADSK,software-application,technology,299.5400085449219,627700.0,295.57000732421875,708100.0
2005-12-31,2005,Automatic Data Processing,ADP,software-application,technology,22.31941032409668,1337849.0,,
2006-12-31,2006,Automatic Data Processing,ADP,software-application,technology,24.35417366027832,1513749.0,22.31941032409668,1337849.0
2007-12-31,2007,Automatic Data Processing,ADP,software-application,technology,24.8970947265625,1199025.0,24.35417366027832,1513749.0
2008-12-31,2008,Automatic Data Processing,ADP,software-application,technology,22.641998291015625,3238633.0,24.8970947265625,1199025.0
2009-12-31,2009,Automatic Data Processing,ADP,software-application,technology,25.515615463256836,1945184.0,22.641998291015625,3238633.0
2010-12-31,2010,Automatic Data Processing,ADP,software-application,technology,28.488454818725586,1680595.0,25.515615463256836,1945184.0
2011-12-31,2011,Automatic Data Processing,ADP,software-application,technology,34.226722717285156,1908964.0,28.488454818725586,1680595.0
2012-12-31,2012,Automatic Data Processing,ADP,software-application,technology,37.14878845214844,2376865.0,34.226722717285156,1908964.0
2013-12-31,2013,Automatic Data Processing,ADP,software-application,technology,54.08241271972656,1258139.0,37.14878845214844,2376865.0
2014-12-31,2014,Automatic Data Processing,ADP,software-application,technology,65.0877685546875,1798200.0,54.08241271972656,1258139.0
2015-12-31,2015,Automatic Data Processing,ADP,software-application,technology,67.7568588256836,1420100.0,65.0877685546875,1798200.0
2016-12-31,2016,Automatic Data Processing,ADP,software-application,technology,84.21507263183594,2008400.0,67.7568588256836,1420100.0
2017-12-31,2017,Automatic Data Processing,ADP,software-application,technology,98.1452407836914,1015700.0,84.21507263183594,2008400.0
2018-12-31,2018,Automatic Data Processing,ADP,software-application,technology,112.1356430053711,2509100.0,98.1452407836914,1015700.0
2019-12-31,2019,Automatic Data Processing,ADP,software-application,technology,148.81263732910156,903000.0,112.1356430053711,2509100.0
2020-12-31,2020,Automatic Data Processing,ADP,software-application,technology,157.5281982421875,1142800.0,148.81263732910156,903000.0
2021-12-31,2021,Automatic Data Processing,ADP,software-application,technology,224.63763427734375,884200.0,157.5281982421875,1142800.0
2022-12-31,2022,Automatic Data Processing,ADP,software-application,technology,221.74671936035156,1042600.0,224.63763427734375,884200.0
2023-12-31,2023,Automatic Data Processing,ADP,software-application,technology,221.1942901611328,1020200.0,221.74671936035156,1042600.0
2024-12-31,2024,Automatic Data Processing,ADP,software-application,technology,284.0356750488281,980600.0,221.1942901611328,1020200.0
2025-12-31,2025,Automatic Data Processing,ADP,software-application,technology,257.4032287597656,1004100.0,284.0356750488281,980600.0
2005-12-31,2005,AutoZone,AZO,auto-parts,consumer-cyclical,91.75,375000.0,,
2006-12-31,2006,AutoZone,AZO,auto-parts,consumer-cyclical,115.55999755859375,339600.0,91.75,375000.0
2007-12-31,2007,AutoZone,AZO,auto-parts,consumer-cyclical,119.91000366210938,581200.0,115.55999755859375,339600.0
2008-12-31,2008,AutoZone,AZO,auto-parts,consumer-cyclical,139.47000122070312,1111400.0,119.91000366210938,581200.0
2009-12-31,2009,AutoZone,AZO,auto-parts,consumer-cyclical,158.07000732421875,272000.0,139.47000122070312,1111400.0
2010-12-31,2010,AutoZone,AZO,auto-parts,consumer-cyclical,272.5899963378906,159100.0,158.07000732421875,272000.0
2011-12-31,2011,AutoZone,AZO,auto-parts,consumer-cyclical,324.9700012207031,225900.0,272.5899963378906,159100.0
2012-12-31,2012,AutoZone,AZO,auto-parts,consumer-cyclical,354.42999267578125,265300.0,324.9700012207031,225900.0
2013-12-31,2013,AutoZone,AZO,auto-parts,consumer-cyclical,477.94000244140625,174800.0,354.42999267578125,265300.0
2014-12-31,2014,AutoZone,AZO,auto-parts,consumer-cyclical,619.1099853515625,206800.0,477.94000244140625,174800.0
2015-12-31,2015,AutoZone,AZO,auto-parts,consumer-cyclical,741.9099731445312,137900.0,619.1099853515625,206800.0
2016-12-31,2016,AutoZone,AZO,auto-parts,consumer-cyclical,789.7899780273438,246400.0,741.9099731445312,137900.0
2017-12-31,2017,AutoZone,AZO,auto-parts,consumer-cyclical,711.3699951171875,289000.0,789.7899780273438,246400.0
2018-12-31,2018,AutoZone,AZO,auto-parts,consumer-cyclical,838.3400268554688,258300.0,711.3699951171875,289000.0
2019-12-31,2019,AutoZone,AZO,auto-parts,consumer-cyclical,1191.31005859375,191500.0,838.3400268554688,258300.0
2020-12-31,2020,AutoZone,AZO,auto-parts,consumer-cyclical,1185.43994140625,168600.0,1191.31005859375,191500.0
2021-12-31,2021,AutoZone,AZO,auto-parts,consumer-cyclical,2096.389892578125,105700.0,1185.43994140625,168600.0
2022-12-31,2022,AutoZone,AZO,auto-parts,consumer-cyclical,2466.179931640625,69400.0,2096.389892578125,105700.0
2023-12-31,2023,AutoZone,AZO,auto-parts,consumer-cyclical,2585.610107421875,116900.0,2466.179931640625,69400.0
2024-12-31,2024,AutoZone,AZO,auto-parts,consumer-cyclical,3202.0,104600.0,2585.610107421875,116900.0
2025-12-31,2025,AutoZone,AZO,auto-parts,consumer-cyclical,3398.85009765625,89200.0,3202.0,104600.0
2005-12-31,2005,AvalonBay Communities,AVB,reit-residential,real-estate,43.81262969970703,391000.0,,
2006-12-31,2006,AvalonBay Communities,AVB,reit-residential,real-estate,65.59920501708984,406900.0,43.81262969970703,391000.0
2007-12-31,2007,AvalonBay Communities,AVB,reit-residential,real-estate,48.93438720703125,587900.0,65.59920501708984,406900.0
2008-12-31,2008,AvalonBay Communities,AVB,reit-residential,real-estate,33.8944091796875,1889700.0,48.93438720703125,587900.0
2009-12-31,2009,AvalonBay Communities,AVB,reit-residential,real-estate,48.67229461669922,1047100.0,33.8944091796875,1889700.0
2010-12-31,2010,AvalonBay Communities,AVB,reit-residential,real-estate,69.13172149658203,426900.0,48.67229461669922,1047100.0
2011-12-31,2011,AvalonBay Communities,AVB,reit-residential,real-estate,82.56488037109375,305800.0,69.13172149658203,426900.0
2012-12-31,2012,AvalonBay Communities,AVB,reit-residential,real-estate,88.19532012939453,595000.0,82.56488037109375,305800.0
2013-12-31,2013,AvalonBay Communities,AVB,reit-residential,real-estate,79.53794860839844,758800.0,88.19532012939453,595000.0
2014-12-31,2014,AvalonBay Communities,AVB,reit-residential,real-estate,113.53062438964844,552200.0,79.53794860839844,758800.0
2015-12-31,2015,AvalonBay Communities,AVB,reit-residential,real-estate,131.7157745361328,492500.0,113.53062438964844,552200.0
2016-12-31,2016,AvalonBay Communities,AVB,reit-residential,real-estate,130.60235595703125,756300.0,131.7157745361328,492500.0
2017-12-31,2017,AvalonBay Communities,AVB,reit-residential,real-estate,135.6836395263672,403800.0,130.60235595703125,756300.0
2018-12-31,2018,AvalonBay Communities,AVB,reit-residential,real-estate,137.0407257080078,589800.0,135.6836395263672,403800.0
2019-12-31,2019,AvalonBay Communities,AVB,reit-residential,real-estate,170.06329345703125,576000.0,137.0407257080078,589800.0
2020-12-31,2020,AvalonBay Communities,AVB,reit-residential,real-estate,135.58505249023438,430400.0,170.06329345703125,576000.0
2021-12-31,2021,AvalonBay Communities,AVB,reit-residential,real-estate,219.87567138671875,452400.0,135.58505249023438,430400.0
2022-12-31,2022,AvalonBay Communities,AVB,reit-residential,real-estate,145.283447265625,613100.0,219.87567138671875,452400.0
2023-12-31,2023,AvalonBay Communities,AVB,reit-residential,real-estate,174.82772827148438,800700.0,145.283447265625,613100.0
2024-12-31,2024,AvalonBay Communities,AVB,reit-residential,real-estate,212.31640625,557900.0,174.82772827148438,800700.0
2025-12-31,2025,AvalonBay Communities,AVB,reit-residential,real-estate,183.25,623800.0,212.31640625,557900.0
2005-12-31,2005,Avery Dennison,AVY,packaging-containers,consumer-cyclical,33.78190994262695,463300.0,,
2006-12-31,2006,Avery Dennison,AVY,packaging-containers,consumer-cyclical,42.59083557128906,302600.0,33.78190994262695,463300.0
2007-12-31,2007,Avery Dennison,AVY,packaging-containers,consumer-cyclical,34.22603988647461,744400.0,42.59083557128906,302600.0
2008-12-31,2008,Avery Dennison,AVY,packaging-containers,consumer-cyclical,21.888307571411133,630400.0,34.22603988647461,744400.0
2009-12-31,2009,Avery Dennison,AVY,packaging-containers,consumer-cyclical,25.58325958251953,685900.0,21.888307571411133,630400.0
2010-12-31,2010,Avery Dennison,AVY,packaging-containers,consumer-cyclical,30.3897705078125,438400.0,25.58325958251953,685900.0
2011-12-31,2011,Avery Dennison,AVY,packaging-containers,consumer-cyclical,21.223957061767578,688200.0,30.3897705078125,438400.0
2012-12-31,2012,Avery Dennison,AVY,packaging-containers,consumer-cyclical,26.77691650390625,550800.0,21.223957061767578,688200.0
2013-12-31,2013,Avery Dennison,AVY,packaging-containers,consumer-cyclical,39.49729537963867,467100.0,26.77691650390625,550800.0
2014-12-31,2014,Avery Dennison,AVY,packaging-containers,consumer-cyclical,41.95135498046875,391500.0,39.49729537963867,467100.0
2015-12-31,2015,Avery Dennison,AVY,packaging-containers,consumer-cyclical,51.919288635253906,562900.0,41.95135498046875,391500.0
2016-12-31,2016,Avery Dennison,AVY,packaging-containers,consumer-cyclical,59.4871826171875,585400.0,51.919288635253906,562900.0
2017-12-31,2017,Avery Dennison,AVY,packaging-containers,consumer-cyclical,99.196044921875,351200.0,59.4871826171875,585400.0
2018-12-31,2018,Avery Dennison,AVY,packaging-containers,consumer-cyclical,79.08379364013672,350800.0,99.196044921875,351200.0
2019-12-31,2019,Avery Dennison,AVY,packaging-containers,consumer-cyclical,117.47444152832031,277400.0,79.08379364013672,350800.0
2020-12-31,2020,Avery Dennison,AVY,packaging-containers,consumer-cyclical,141.98541259765625,203900.0,117.47444152832031,277400.0
2021-12-31,2021,Avery Dennison,AVY,packaging-containers,consumer-cyclical,200.78546142578125,171000.0,141.98541259765625,203900.0
2022-12-31,2022,Avery Dennison,AVY,packaging-containers,consumer-cyclical,170.54428100585938,246400.0,200.78546142578125,171000.0
2023-12-31,2023,Avery Dennison,AVY,packaging-containers,consumer-cyclical,193.8387451171875,214600.0,170.54428100585938,246400.0
2024-12-31,2024,Avery Dennison,AVY,packaging-containers,consumer-cyclical,182.31011962890625,452700.0,193.8387451171875,214600.0
2025-12-31,2025,Avery Dennison,AVY,packaging-containers,consumer-cyclical,182.25689697265625,751800.0,182.31011962890625,452700.0
2005-12-31,2005,Axon Enterprise,AXON,aerospace-defense,industrials,6.960000038146973,2454400.0,,
2006-12-31,2006,Axon Enterprise,AXON,aerospace-defense,industrials,7.610000133514404,2702300.0,6.960000038146973,2454400.0
2007-12-31,2007,Axon Enterprise,AXON,aerospace-defense,industrials,14.390000343322754,828300.0,7.610000133514404,2702300.0
2008-12-31,2008,Axon Enterprise,AXON,aerospace-defense,industrials,5.28000020980835,978300.0,14.390000343322754,828300.0
2009-12-31,2009,Axon Enterprise,AXON,aerospace-defense,industrials,4.380000114440918,400400.0,5.28000020980835,978300.0
2010-12-31,2010,Axon Enterprise,AXON,aerospace-defense,industrials,4.699999809265137,443600.0,4.380000114440918,400400.0
2011-12-31,2011,Axon Enterprise,AXON,aerospace-defense,industrials,5.119999885559082,680200.0,4.699999809265137,443600.0
2012-12-31,2012,Axon Enterprise,AXON,aerospace-defense,industrials,8.9399995803833,1009700.0,5.119999885559082,680200.0
2013-12-31,2013,Axon Enterprise,AXON,aerospace-defense,industrials,15.880000114440918,659600.0,8.9399995803833,1009700.0
2014-12-31,2014,Axon Enterprise,AXON,aerospace-defense,industrials,26.479999542236328,1767900.0,15.880000114440918,659600.0
2015-12-31,2015,Axon Enterprise,AXON,aerospace-defense,industrials,17.290000915527344,1232700.0,26.479999542236328,1767900.0
2016-12-31,2016,Axon Enterprise,AXON,aerospace-defense,industrials,24.239999771118164,341200.0,17.290000915527344,1232700.0
2017-12-31,2017,Axon Enterprise,AXON,aerospace-defense,industrials,26.5,380300.0,24.239999771118164,341200.0
2018-12-31,2018,Axon Enterprise,AXON,aerospace-defense,industrials,43.75,675700.0,26.5,380300.0
2019-12-31,2019,Axon Enterprise,AXON,aerospace-defense,industrials,73.27999877929688,540200.0,43.75,675700.0
2020-12-31,2020,Axon Enterprise,AXON,aerospace-defense,industrials,122.52999877929688,354000.0,73.27999877929688,540200.0
2021-12-31,2021,Axon Enterprise,AXON,aerospace-defense,industrials,157.0,471300.0,122.52999877929688,354000.0
2022-12-31,2022,Axon Enterprise,AXON,aerospace-defense,industrials,165.92999267578125,341500.0,157.0,471300.0
2023-12-31,2023,Axon Enterprise,AXON,aerospace-defense,industrials,258.3299865722656,330600.0,165.92999267578125,341500.0
2024-12-31,2024,Axon Enterprise,AXON,aerospace-defense,industrials,594.3200073242188,510300.0,258.3299865722656,330600.0
2025-12-31,2025,Axon Enterprise,AXON,aerospace-defense,industrials,572.1099853515625,430800.0,594.3200073242188,510300.0
2005-12-31,2005,Baker Hughes,BKR,oil-gas-equipment-services,energy,29.31097412109375,1574400.0,,
2006-12-31,2006,Baker Hughes,BKR,oil-gas-equipment-services,energy,36.25070571899414,2649400.0,29.31097412109375,1574400.0
2007-12-31,2007,Baker Hughes,BKR,oil-gas-equipment-services,energy,39.63877868652344,1949500.0,36.25070571899414,2649400.0
2008-12-31,2008,Baker Hughes,BKR,oil-gas-equipment-services,energy,15.829764366149902,3330900.0,39.63877868652344,1949500.0
2009-12-31,2009,Baker Hughes,BKR,oil-gas-equipment-services,energy,20.297710418701172,1541900.0,15.829764366149902,3330900.0
2010-12-31,2010,Baker Hughes,BKR,oil-gas-equipment-services,energy,29.031057357788086,1637200.0,20.297710418701172,1541900.0
2011-12-31,2011,Baker Hughes,BKR,oil-gas-equipment-services,energy,24.924915313720703,2460100.0,29.031057357788086,1637200.0
2012-12-31,2012,Baker Hughes,BKR,oil-gas-equipment-services,energy,21.21099281311035,3807700.0,24.924915313720703,2460100.0
2013-12-31,2013,Baker Hughes,BKR,oil-gas-equipment-services,energy,29.053024291992188,2244900.0,21.21099281311035,3807700.0
2014-12-31,2014,Baker Hughes,BKR,oil-gas-equipment-services,energy,29.789331436157227,3202200.0,29.053024291992188,2244900.0
2015-12-31,2015,Baker Hughes,BKR,oil-gas-equipment-services,energy,24.805639266967773,1341200.0,29.789331436157227,3202200.0
2016-12-31,2016,Baker Hughes,BKR,oil-gas-equipment-services,energy,35.42530822753906,1872700.0,24.805639266967773,1341200.0
2017-12-31,2017,Baker Hughes,BKR,oil-gas-equipment-services,energy,25.17159080505371,3050200.0,35.42530822753906,1872700.0
2018-12-31,2018,Baker Hughes,BKR,oil-gas-equipment-services,energy,17.51291847229004,3802100.0,25.17159080505371,3050200.0
2019-12-31,2019,Baker Hughes,BKR,oil-gas-equipment-services,energy,21.543373107910156,3114100.0,17.51291847229004,3802100.0
2020-12-31,2020,Baker Hughes,BKR,oil-gas-equipment-services,energy,18.27962875366211,2799300.0,21.543373107910156,3114100.0
2021-12-31,2021,Baker Hughes,BKR,oil-gas-equipment-services,energy,21.75787925720215,3861300.0,18.27962875366211,2799300.0
2022-12-31,2022,Baker Hughes,BKR,oil-gas-equipment-services,energy,27.40692901611328,3806900.0,21.75787925720215,3861300.0
2023-12-31,2023,Baker Hughes,BKR,oil-gas-equipment-services,energy,32.49884796142578,5068500.0,27.40692901611328,3806900.0
2024-12-31,2024,Baker Hughes,BKR,oil-gas-equipment-services,energy,40.01051712036133,4630600.0,32.49884796142578,5068500.0
2025-12-31,2025,Baker Hughes,BKR,oil-gas-equipment-services,energy,45.916786193847656,4272700.0,40.01051712036133,4630600.0
2005-12-31,2005,Ball Corporation,BALL,packaging-containers,consumer-cyclical,8.171568870544434,1357600.0,,
2006-12-31,2006,Ball Corporation,BALL,packaging-containers,consumer-cyclical,9.059051513671875,1164000.0,8.171568870544434,1357600.0
2007-12-31,2007,Ball Corporation,BALL,packaging-containers,consumer-cyclical,9.425539016723633,1902000.0,9.059051513671875,1164000.0
2008-12-31,2008,Ball Corporation,BALL,packaging-containers,consumer-cyclical,8.791983604431152,2913200.0,9.425539016723633,1902000.0
2009-12-31,2009,Ball Corporation,BALL,packaging-containers,consumer-cyclical,11.028823852539062,1334400.0,8.791983604431152,2913200.0
2010-12-31,2010,Ball Corporation,BALL,packaging-containers,consumer-cyclical,14.622692108154297,3848000.0,11.028823852539062,1334400.0
2011-12-31,2011,Ball Corporation,BALL,packaging-containers,consumer-cyclical,15.45166301727295,1043400.0,14.622692108154297,3848000.0
2012-12-31,2012,Ball Corporation,BALL,packaging-containers,consumer-cyclical,19.550390243530273,1424600.0,15.45166301727295,1043400.0
2013-12-31,2013,Ball Corporation,BALL,packaging-containers,consumer-cyclical,22.82909393310547,1421000.0,19.550390243530273,1424600.0
2014-12-31,2014,Ball Corporation,BALL,packaging-containers,consumer-cyclical,30.384044647216797,955000.0,22.82909393310547,1421000.0
2015-12-31,2015,Ball Corporation,BALL,packaging-containers,consumer-cyclical,32.65950393676758,1508600.0,30.384044647216797,955000.0
2016-12-31,2016,Ball Corporation,BALL,packaging-containers,consumer-cyclical,33.95011520385742,1638400.0,32.65950393676758,1508600.0
2017-12-31,2017,Ball Corporation,BALL,packaging-containers,consumer-cyclical,34.55614471435547,1551300.0,33.95011520385742,1638400.0
2018-12-31,2018,Ball Corporation,BALL,packaging-containers,consumer-cyclical,42.38243865966797,3575400.0,34.55614471435547,1551300.0
2019-12-31,2019,Ball Corporation,BALL,packaging-containers,consumer-cyclical,60.112144470214844,1822100.0,42.38243865966797,3575400.0
2020-12-31,2020,Ball Corporation,BALL,packaging-containers,consumer-cyclical,87.2772216796875,1043800.0,60.112144470214844,1822100.0
2021-12-31,2021,Ball Corporation,BALL,packaging-containers,consumer-cyclical,90.87401580810547,987400.0,87.2772216796875,1043800.0
2022-12-31,2022,Ball Corporation,BALL,packaging-containers,consumer-cyclical,48.861534118652344,982800.0,90.87401580810547,987400.0
2023-12-31,2023,Ball Corporation,BALL,packaging-containers,consumer-cyclical,55.77456283569336,936000.0,48.861534118652344,982800.0
2024-12-31,2024,Ball Corporation,BALL,packaging-containers,consumer-cyclical,54.126007080078125,921800.0,55.77456283569336,936000.0
2025-12-31,2025,Ball Corporation,BALL,packaging-containers,consumer-cyclical,53.08138656616211,1361600.0,54.126007080078125,921800.0
2005-12-31,2005,Bank of America,BAC,banks-diversified,financial-services,29.88568878173828,14498300.0,,
2006-12-31,2006,Bank of America,BAC,banks-diversified,financial-services,36.07249450683594,7612900.0,29.88568878173828,14498300.0
2007-12-31,2007,Bank of America,BAC,banks-diversified,financial-services,29.28021812438965,24663300.0,36.07249450683594,7612900.0
2008-12-31,2008,Bank of America,BAC,banks-diversified,financial-services,10.806467056274414,113351000.0,29.28021812438965,24663300.0
2009-12-31,2009,Bank of America,BAC,banks-diversified,financial-services,11.614900588989258,94322600.0,10.806467056274414,113351000.0
2010-12-31,2010,Bank of America,BAC,banks-diversified,financial-services,10.318984985351562,63036100.0,11.614900588989258,94322600.0
2011-12-31,2011,Bank of America,BAC,banks-diversified,financial-services,4.321441650390625,176441000.0,10.318984985351562,63036100.0
2012-12-31,2012,Bank of America,BAC,banks-diversified,financial-services,9.067487716674805,170837500.0,4.321441650390625,176441000.0
2013-12-31,2013,Bank of America,BAC,banks-diversified,financial-services,12.196731567382812,57188900.0,9.067487716674805,170837500.0
2014-12-31,2014,Bank of America,BAC,banks-diversified,financial-services,14.115904808044434,57819600.0,12.196731567382812,57188900.0
2015-12-31,2015,Bank of America,BAC,banks-diversified,financial-services,13.441764831542969,47153000.0,14.115904808044434,57819600.0
2016-12-31,2016,Bank of America,BAC,banks-diversified,financial-services,17.92707061767578,72605900.0,13.441764831542969,47153000.0
2017-12-31,2017,Bank of America,BAC,banks-diversified,financial-services,24.324371337890625,40672000.0,17.92707061767578,72605900.0
2018-12-31,2018,Bank of America,BAC,banks-diversified,financial-services,20.676557540893555,56257300.0,24.324371337890625,40672000.0
2019-12-31,2019,Bank of America,BAC,banks-diversified,financial-services,30.227094650268555,29630100.0,20.676557540893555,56257300.0
2020-12-31,2020,Bank of America,BAC,banks-diversified,financial-services,26.710796356201172,28716000.0,30.227094650268555,29630100.0
2021-12-31,2021,Bank of America,BAC,banks-diversified,financial-services,39.96175765991211,24253900.0,26.710796356201172,28716000.0
2022-12-31,2022,Bank of America,BAC,banks-diversified,financial-services,30.44169044494629,28198900.0,39.96175765991211,24253900.0
2023-12-31,2023,Bank of America,BAC,banks-diversified,financial-services,31.910789489746094,28060700.0,30.44169044494629,28198900.0
2024-12-31,2024,Bank of America,BAC,banks-diversified,financial-services,42.71365737915039,16110400.0,31.910789489746094,28060700.0
2025-12-31,2025,Bank of America,BAC,banks-diversified,financial-services,54.9692497253418,17427600.0,42.71365737915039,16110400.0
2005-12-31,2005,Baxter International,BAX,medical-instruments-supplies,healthcare,14.034414291381836,3354118.0,,
2006-12-31,2006,Baxter International,BAX,medical-instruments-supplies,healthcare,17.517240524291992,3047776.0,14.034414291381836,3354118.0
2007-12-31,2007,Baxter International,BAX,medical-instruments-supplies,healthcare,22.211069107055664,2801450.0,17.517240524291992,3047776.0
2008-12-31,2008,Baxter International,BAX,medical-instruments-supplies,healthcare,20.82318687438965,4750332.0,22.211069107055664,2801450.0
2009-12-31,2009,Baxter International,BAX,medical-instruments-supplies,healthcare,23.26938247680664,3027709.0,20.82318687438965,4750332.0
2010-12-31,2010,Baxter International,BAX,medical-instruments-supplies,healthcare,20.576934814453125,1993803.0,23.26938247680664,3027709.0
2011-12-31,2011,Baxter International,BAX,medical-instruments-supplies,healthcare,20.590805053710938,2729467.0,20.576934814453125,1993803.0
2012-12-31,2012,Baxter International,BAX,medical-instruments-supplies,healthcare,28.503053665161133,3866100.0,20.590805053710938,2729467.0
2013-12-31,2013,Baxter International,BAX,medical-instruments-supplies,healthcare,30.578584671020508,3058822.0,28.503053665161133,3866100.0
2014-12-31,2014,Baxter International,BAX,medical-instruments-supplies,healthcare,33.1472282409668,2693751.0,30.578584671020508,3058822.0
2015-12-31,2015,Baxter International,BAX,medical-instruments-supplies,healthcare,32.459495544433594,3521700.0,33.1472282409668,2693751.0
2016-12-31,2016,Baxter International,BAX,medical-instruments-supplies,healthcare,38.165672302246094,2206500.0,32.459495544433594,3521700.0
2017-12-31,2017,Baxter International,BAX,medical-instruments-supplies,healthcare,56.21620178222656,1539600.0,38.165672302246094,2206500.0
2018-12-31,2018,Baxter International,BAX,medical-instruments-supplies,healthcare,57.83966827392578,2230900.0,56.21620178222656,1539600.0
2019-12-31,2019,Baxter International,BAX,medical-instruments-supplies,healthcare,74.26471710205078,1292700.0,57.83966827392578,2230900.0
2020-12-31,2020,Baxter International,BAX,medical-instruments-supplies,healthcare,72.07275390625,1770200.0,74.26471710205078,1292700.0
2021-12-31,2021,Baxter International,BAX,medical-instruments-supplies,healthcare,78.18305969238281,1788100.0,72.07275390625,1770200.0
2022-12-31,2022,Baxter International,BAX,medical-instruments-supplies,healthcare,47.237152099609375,1823000.0,78.18305969238281,1788100.0
2023-12-31,2023,Baxter International,BAX,medical-instruments-supplies,healthcare,36.88944625854492,2475600.0,47.237152099609375,1823000.0
2024-12-31,2024,Baxter International,BAX,medical-instruments-supplies,healthcare,28.62779998779297,3524200.0,36.88944625854492,2475600.0
2025-12-31,2025,Baxter International,BAX,medical-instruments-supplies,healthcare,19.29051971435547,4435100.0,28.62779998779297,3524200.0
2005-12-31,2005,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,32.780845642089844,601964.0,,
2006-12-31,2006,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,38.79294204711914,1143041.0,32.780845642089844,601964.0
2007-12-31,2007,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,46.83297348022461,1356604.0,38.79294204711914,1143041.0
2008-12-31,2008,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,38.90739822387695,1640832.0,46.83297348022461,1356604.0
2009-12-31,2009,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,45.75572204589844,1094019.0,38.90739822387695,1640832.0
2010-12-31,2010,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,50.046226501464844,841081.0,45.75572204589844,1094019.0
2011-12-31,2011,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,45.19731521606445,1347738.0,50.046226501464844,841081.0
2012-12-31,2012,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,48.46989822387695,989454.0,45.19731521606445,1347738.0
2013-12-31,2013,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,69.92826080322266,616697.0,48.46989822387695,989454.0
2014-12-31,2014,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,89.69924926757812,1175245.0,69.92826080322266,616697.0
2015-12-31,2015,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,101.02776336669922,1418143.0,89.69924926757812,1175245.0
2016-12-31,2016,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,110.3469467163086,1173942.0,101.02776336669922,1418143.0
2017-12-31,2017,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,144.82164001464844,2150488.0,110.3469467163086,1173942.0
2018-12-31,2018,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,154.40109252929688,867679.0,144.82164001464844,2150488.0
2019-12-31,2019,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,188.6827392578125,1080850.0,154.40109252929688,867679.0
2020-12-31,2020,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,175.93875122070312,909531.0,188.6827392578125,1080850.0
2021-12-31,2021,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,179.24771118164062,866375.0,175.93875122070312,909531.0
2022-12-31,2022,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,188.35755920410156,813953.0,179.24771118164062,866375.0
2023-12-31,2023,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,183.32957458496094,1083617.0,188.35755920410156,813953.0
2024-12-31,2024,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,173.4721221923828,1735008.0,183.32957458496094,1083617.0
2025-12-31,2025,Becton Dickinson,BDX,medical-instruments-supplies,healthcare,152.82901000976562,974352.0,173.4721221923828,1735008.0
2005-12-31,2005,Best Buy,BBY,specialty-retail,consumer-cyclical,24.550079345703125,2063000.0,,
2006-12-31,2006,Best Buy,BBY,specialty-retail,consumer-cyclical,27.963354110717773,3159100.0,24.550079345703125,2063000.0
2007-12-31,2007,Best Buy,BBY,specialty-retail,consumer-cyclical,30.13543128967285,3247200.0,27.963354110717773,3159100.0
2008-12-31,2008,Best Buy,BBY,specialty-retail,consumer-cyclical,16.301010131835938,4720100.0,30.13543128967285,3247200.0
2009-12-31,2009,Best Buy,BBY,specialty-retail,consumer-cyclical,23.340526580810547,3762600.0,16.301010131835938,4720100.0
2010-12-31,2010,Best Buy,BBY,specialty-retail,consumer-cyclical,20.595321655273438,3571000.0,23.340526580810547,3762600.0
2011-12-31,2011,Best Buy,BBY,specialty-retail,consumer-cyclical,14.366583824157715,4120600.0,20.595321655273438,3571000.0
2012-12-31,2012,Best Buy,BBY,specialty-retail,consumer-cyclical,7.5723042488098145,8206500.0,14.366583824157715,4120600.0
2013-12-31,2013,Best Buy,BBY,specialty-retail,consumer-cyclical,26.064044952392578,2926900.0,7.5723042488098145,8206500.0
2014-12-31,2014,Best Buy,BBY,specialty-retail,consumer-cyclical,26.083642959594727,2844100.0,26.064044952392578,2926900.0
2015-12-31,2015,Best Buy,BBY,specialty-retail,consumer-cyclical,21.171916961669922,2869100.0,26.083642959594727,2844100.0
2016-12-31,2016,Best Buy,BBY,specialty-retail,consumer-cyclical,31.028507232666016,3714300.0,21.171916961669922,2869100.0
2017-12-31,2017,Best Buy,BBY,specialty-retail,consumer-cyclical,51.037261962890625,2056200.0,31.028507232666016,3714300.0
