Date,Year,Company,Ticker,industryKey,sectorKey,Close,Volume
2012-12-31,2012,Comcast,CMCSA,telecom-services,communication-services,13.029142379760742,28611818.0
2013-12-31,2013,Comcast,CMCSA,telecom-services,communication-services,18.44388008117676,19894642.0
2014-12-31,2014,Comcast,CMCSA,telecom-services,communication-services,20.854167938232425,26339322.0
2015-12-31,2015,Comcast,CMCSA,telecom-services,communication-services,20.62914276123047,16563254.0
2016-12-31,2016,Comcast,CMCSA,telecom-services,communication-services,25.783679962158203,26010046.0
2017-12-31,2017,Comcast,CMCSA,telecom-services,communication-services,30.28468513488769,13050477.0
2018-12-31,2018,Comcast,CMCSA,telecom-services,communication-services,26.43525695800781,23061284.0
2019-12-31,2019,Comcast,CMCSA,telecom-services,communication-services,35.43448638916016,14811774.0
2020-12-31,2020,Comcast,CMCSA,telecom-services,communication-services,42.21468353271485,12431830.0
2021-12-31,2021,Comcast,CMCSA,telecom-services,communication-services,41.27679443359375,13172542.0
2022-12-31,2022,Comcast,CMCSA,telecom-services,communication-services,29.439424514770508,16416969.0
2023-12-31,2023,Comcast,CMCSA,telecom-services,communication-services,37.99946594238281,14613205.0
2024-12-31,2024,Comcast,CMCSA,telecom-services,communication-services,33.50019454956055,14623555.0
2025-12-31,2025,Comcast,CMCSA,telecom-services,communication-services,27.762638092041016,24549536.0
2005-12-31,2005,Comfort Systems USA,FIX,engineering-construction,industrials,7.391003131866455,111000.0
2006-12-31,2006,Comfort Systems USA,FIX,engineering-construction,industrials,10.268781661987305,209500.0
2007-12-31,2007,Comfort Systems USA,FIX,engineering-construction,industrials,10.502596855163574,224400.0
2008-12-31,2008,Comfort Systems USA,FIX,engineering-construction,industrials,8.901298522949219,340500.0
2009-12-31,2009,Comfort Systems USA,FIX,engineering-construction,industrials,10.495318412780762,156500.0
2010-12-31,2010,Comfort Systems USA,FIX,engineering-construction,industrials,11.406638145446776,80700.0
2011-12-31,2011,Comfort Systems USA,FIX,engineering-construction,industrials,9.465322494506836,85700.0
2012-12-31,2012,Comfort Systems USA,FIX,engineering-construction,industrials,10.946677207946776,124200.0
2013-12-31,2013,Comfort Systems USA,FIX,engineering-construction,industrials,17.69763946533203,221200.0
2014-12-31,2014,Comfort Systems USA,FIX,engineering-construction,industrials,15.856950759887695,113600.0
2015-12-31,2015,Comfort Systems USA,FIX,engineering-construction,industrials,26.59531784057617,240600.0
2016-12-31,2016,Comfort Systems USA,FIX,engineering-construction,industrials,31.45124626159668,132200.0
2017-12-31,2017,Comfort Systems USA,FIX,engineering-construction,industrials,41.55804443359375,135700.0
2018-12-31,2018,Comfort Systems USA,FIX,engineering-construction,industrials,41.86276245117188,170800.0
2019-12-31,2019,Comfort Systems USA,FIX,engineering-construction,industrials,48.1718864440918,242700.0
2020-12-31,2020,Comfort Systems USA,FIX,engineering-construction,industrials,51.4120979309082,97200.0
2021-12-31,2021,Comfort Systems USA,FIX,engineering-construction,industrials,97.16002655029295,57800.0
2022-12-31,2022,Comfort Systems USA,FIX,engineering-construction,industrials,113.65471649169922,253000.0
2023-12-31,2023,Comfort Systems USA,FIX,engineering-construction,industrials,204.1417236328125,227500.0
2024-12-31,2024,Comfort Systems USA,FIX,engineering-construction,industrials,422.3441162109375,226300.0
2025-12-31,2025,Comfort Systems USA,FIX,engineering-construction,industrials,946.4383544921876,216100.0
2005-12-31,2005,Conagra Brands,CAG,packaged-foods,consumer-defensive,7.757163524627685,3461662.0
2006-12-31,2006,Conagra Brands,CAG,packaged-foods,consumer-defensive,10.708536148071287,3326608.0
2007-12-31,2007,Conagra Brands,CAG,packaged-foods,consumer-defensive,9.714818954467772,2249521.0
2008-12-31,2008,Conagra Brands,CAG,packaged-foods,consumer-defensive,6.9909186363220215,5743565.0
2009-12-31,2009,Conagra Brands,CAG,packaged-foods,consumer-defensive,10.167596817016602,2519757.0
2010-12-31,2010,Conagra Brands,CAG,packaged-foods,consumer-defensive,10.319557189941406,2242454.0
2011-12-31,2011,Conagra Brands,CAG,packaged-foods,consumer-defensive,12.530118942260742,2420812.0
2012-12-31,2012,Conagra Brands,CAG,packaged-foods,consumer-defensive,14.533117294311523,4457537.0
2013-12-31,2013,Conagra Brands,CAG,packaged-foods,consumer-defensive,17.09732437133789,2181930.0
2014-12-31,2014,Conagra Brands,CAG,packaged-foods,consumer-defensive,18.98841094970703,2421711.0
2015-12-31,2015,Conagra Brands,CAG,packaged-foods,consumer-defensive,22.6359977722168,2515388.0
2016-12-31,2016,Conagra Brands,CAG,packaged-foods,consumer-defensive,27.90914726257324,2521300.0
2017-12-31,2017,Conagra Brands,CAG,packaged-foods,consumer-defensive,27.197406768798828,2392100.0
2018-12-31,2018,Conagra Brands,CAG,packaged-foods,consumer-defensive,15.779154777526855,8727800.0
2019-12-31,2019,Conagra Brands,CAG,packaged-foods,consumer-defensive,26.115840911865234,2558500.0
2020-12-31,2020,Conagra Brands,CAG,packaged-foods,consumer-defensive,28.38760566711425,2317000.0
2021-12-31,2021,Conagra Brands,CAG,packaged-foods,consumer-defensive,27.664894104003903,1711100.0
2022-12-31,2022,Conagra Brands,CAG,packaged-foods,consumer-defensive,32.51156234741211,3533500.0
2023-12-31,2023,Conagra Brands,CAG,packaged-foods,consumer-defensive,25.091327667236328,3823000.0
2024-12-31,2024,Conagra Brands,CAG,packaged-foods,consumer-defensive,25.45830726623535,2627300.0
2025-12-31,2025,Conagra Brands,CAG,packaged-foods,consumer-defensive,17.092769622802734,7742300.0
2005-12-31,2005,ConocoPhillips,COP,oil-gas-e-p,energy,22.539953231811523,9487528.0
2006-12-31,2006,ConocoPhillips,COP,oil-gas-e-p,energy,28.520532608032227,9276199.0
2007-12-31,2007,ConocoPhillips,COP,oil-gas-e-p,energy,35.76905059814453,8596035.0
2008-12-31,2008,ConocoPhillips,COP,oil-gas-e-p,energy,21.536096572875977,13045499.0
2009-12-31,2009,ConocoPhillips,COP,oil-gas-e-p,energy,22.13685607910156,7838476.0
2010-12-31,2010,ConocoPhillips,COP,oil-gas-e-p,energy,30.71125602722168,6363892.0
2011-12-31,2011,ConocoPhillips,COP,oil-gas-e-p,energy,34.08578872680664,6077397.0
2012-12-31,2012,ConocoPhillips,COP,oil-gas-e-p,energy,37.22127151489258,6877700.0
2013-12-31,2013,ConocoPhillips,COP,oil-gas-e-p,energy,47.29988098144531,3281300.0
2014-12-31,2014,ConocoPhillips,COP,oil-gas-e-p,energy,48.014591217041016,5923600.0
2015-12-31,2015,ConocoPhillips,COP,oil-gas-e-p,energy,34.087162017822266,6681700.0
2016-12-31,2016,ConocoPhillips,COP,oil-gas-e-p,energy,37.54088592529297,4806300.0
2017-12-31,2017,ConocoPhillips,COP,oil-gas-e-p,energy,42.02569961547852,3668500.0
2018-12-31,2018,ConocoPhillips,COP,oil-gas-e-p,energy,48.593849182128906,5290800.0
2019-12-31,2019,ConocoPhillips,COP,oil-gas-e-p,energy,51.81524658203125,3639800.0
2020-12-31,2020,ConocoPhillips,COP,oil-gas-e-p,energy,33.143272399902344,7612500.0
2021-12-31,2021,ConocoPhillips,COP,oil-gas-e-p,energy,61.845794677734375,3453900.0
2022-12-31,2022,ConocoPhillips,COP,oil-gas-e-p,energy,106.18413543701172,4220500.0
2023-12-31,2023,ConocoPhillips,COP,oil-gas-e-p,energy,108.28990936279295,3643600.0
2024-12-31,2024,ConocoPhillips,COP,oil-gas-e-p,energy,95.11390686035156,5556400.0
2025-12-31,2025,ConocoPhillips,COP,oil-gas-e-p,energy,93.37335968017578,4553600.0
2005-12-31,2005,Consolidated Edison,ED,utilities-regulated-electric,utilities,19.895374298095703,1290100.0
2006-12-31,2006,Consolidated Edison,ED,utilities-regulated-electric,utilities,21.70965003967285,980900.0
2007-12-31,2007,Consolidated Edison,ED,utilities-regulated-electric,utilities,23.14738845825196,1421500.0
2008-12-31,2008,Consolidated Edison,ED,utilities-regulated-electric,utilities,19.50484275817871,2011000.0
2009-12-31,2009,Consolidated Edison,ED,utilities-regulated-electric,utilities,24.150400161743164,1269700.0
2010-12-31,2010,Consolidated Edison,ED,utilities-regulated-electric,utilities,27.758129119873047,992500.0
2011-12-31,2011,Consolidated Edison,ED,utilities-regulated-electric,utilities,36.317474365234375,1189400.0
2012-12-31,2012,Consolidated Edison,ED,utilities-regulated-electric,utilities,33.87015914916992,1942000.0
2013-12-31,2013,Consolidated Edison,ED,utilities-regulated-electric,utilities,35.145992279052734,2072100.0
2014-12-31,2014,Consolidated Edison,ED,utilities-regulated-electric,utilities,43.862266540527344,2058000.0
2015-12-31,2015,Consolidated Edison,ED,utilities-regulated-electric,utilities,44.4864616394043,1183300.0
2016-12-31,2016,Consolidated Edison,ED,utilities-regulated-electric,utilities,52.89256286621094,1139000.0
2017-12-31,2017,Consolidated Edison,ED,utilities-regulated-electric,utilities,63.101600646972656,1346800.0
2018-12-31,2018,Consolidated Edison,ED,utilities-regulated-electric,utilities,58.923587799072266,1670200.0
2019-12-31,2019,Consolidated Edison,ED,utilities-regulated-electric,utilities,72.20684051513672,1153600.0
2020-12-31,2020,Consolidated Edison,ED,utilities-regulated-electric,utilities,59.93642425537109,2081400.0
2021-12-31,2021,Consolidated Edison,ED,utilities-regulated-electric,utilities,73.69861602783203,1048000.0
2022-12-31,2022,Consolidated Edison,ED,utilities-regulated-electric,utilities,85.23479461669922,1224400.0
2023-12-31,2023,Consolidated Edison,ED,utilities-regulated-electric,utilities,84.27826690673828,1305500.0
2024-12-31,2024,Consolidated Edison,ED,utilities-regulated-electric,utilities,85.58103942871094,1641000.0
2025-12-31,2025,Consolidated Edison,ED,utilities-regulated-electric,utilities,99.11136627197266,1019900.0
2005-12-31,2005,Constellation Brands,STZ,beverages-brewers,consumer-defensive,22.30972480773925,1130500.0
2006-12-31,2006,Constellation Brands,STZ,beverages-brewers,consumer-defensive,24.682737350463867,1399700.0
2007-12-31,2007,Constellation Brands,STZ,beverages-brewers,consumer-defensive,20.10681915283203,887300.0
2008-12-31,2008,Constellation Brands,STZ,beverages-brewers,consumer-defensive,13.413052558898926,1313600.0
2009-12-31,2009,Constellation Brands,STZ,beverages-brewers,consumer-defensive,13.549137115478516,843400.0
2010-12-31,2010,Constellation Brands,STZ,beverages-brewers,consumer-defensive,18.839508056640625,825900.0
2011-12-31,2011,Constellation Brands,STZ,beverages-brewers,consumer-defensive,17.580705642700195,610900.0
2012-12-31,2012,Constellation Brands,STZ,beverages-brewers,consumer-defensive,30.10069274902344,1589700.0
2013-12-31,2013,Constellation Brands,STZ,beverages-brewers,consumer-defensive,59.86116409301758,907900.0
2014-12-31,2014,Constellation Brands,STZ,beverages-brewers,consumer-defensive,83.49773406982422,1041600.0
2015-12-31,2015,Constellation Brands,STZ,beverages-brewers,consumer-defensive,122.06382751464844,780100.0
2016-12-31,2016,Constellation Brands,STZ,beverages-brewers,consumer-defensive,132.64425659179688,1145200.0
2017-12-31,2017,Constellation Brands,STZ,beverages-brewers,consumer-defensive,199.8847045898437,1827900.0
2018-12-31,2018,Constellation Brands,STZ,beverages-brewers,consumer-defensive,142.4658203125,1952800.0
2019-12-31,2019,Constellation Brands,STZ,beverages-brewers,consumer-defensive,170.7400360107422,896900.0
2020-12-31,2020,Constellation Brands,STZ,beverages-brewers,consumer-defensive,200.468505859375,696300.0
2021-12-31,2021,Constellation Brands,STZ,beverages-brewers,consumer-defensive,232.77752685546875,727100.0
2022-12-31,2022,Constellation Brands,STZ,beverages-brewers,consumer-defensive,217.814453125,733700.0
2023-12-31,2023,Constellation Brands,STZ,beverages-brewers,consumer-defensive,230.52084350585932,741300.0
2024-12-31,2024,Constellation Brands,STZ,beverages-brewers,consumer-defensive,214.13531494140625,960500.0
2025-12-31,2025,Constellation Brands,STZ,beverages-brewers,consumer-defensive,139.223876953125,2153700.0
2022-12-31,2022,Constellation Energy,CEG,utilities-independent-power-producers,utilities,84.00144958496094,1343300.0
2023-12-31,2023,Constellation Energy,CEG,utilities-independent-power-producers,utilities,115.28279113769533,849900.0
2024-12-31,2024,Constellation Energy,CEG,utilities-independent-power-producers,utilities,222.1659545898437,1885700.0
2025-12-31,2025,Constellation Energy,CEG,utilities-independent-power-producers,utilities,356.6420593261719,1198700.0
2005-12-31,2005,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,12.666534423828123,1899200.0
2006-12-31,2006,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,11.001228332519531,2018800.0
2007-12-31,2007,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,9.406228065490724,1600800.0
2008-12-31,2008,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,4.062678813934326,2260400.0
2009-12-31,2009,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,9.46918487548828,1372400.0
2010-12-31,2010,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,14.016685485839844,1568800.0
2011-12-31,2011,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,17.56019401550293,866800.0
2012-12-31,2012,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,23.04722595214844,1341200.0
2013-12-31,2013,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,30.879262924194336,1804400.0
2014-12-31,2014,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,40.434173583984375,1280000.0
2015-12-31,2015,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,33.48892593383789,1614800.0
2016-12-31,2016,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,43.67111206054688,1676800.0
2017-12-31,2017,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,54.40890502929688,1145200.0
2018-12-31,2018,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,63.56924819946289,1163600.0
2019-12-31,2019,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,80.26839447021484,968400.0
2020-12-31,2020,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,90.7857437133789,634000.0
2021-12-31,2021,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,104.69979095458984,608800.0
2022-12-31,2022,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,82.65383911132812,1027600.0
2023-12-31,2023,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,94.61000061035156,597600.0
2024-12-31,2024,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,91.93000030517578,817500.0
2025-12-31,2025,Cooper Companies (The),COO,medical-instruments-supplies,healthcare,82.47000122070312,2330700.0
2005-12-31,2005,Copart,CPRT,specialty-business-services,industrials,1.441249966621399,7364800.0
2006-12-31,2006,Copart,CPRT,specialty-business-services,industrials,1.875,3504000.0
2007-12-31,2007,Copart,CPRT,specialty-business-services,industrials,2.659374952316284,8952000.0
2008-12-31,2008,Copart,CPRT,specialty-business-services,industrials,1.699375033378601,17584000.0
2009-12-31,2009,Copart,CPRT,specialty-business-services,industrials,2.288749933242798,3790400.0
2010-12-31,2010,Copart,CPRT,specialty-business-services,industrials,2.3343749046325684,10100800.0
2011-12-31,2011,Copart,CPRT,specialty-business-services,industrials,2.993124961853028,4198400.0
2012-12-31,2012,Copart,CPRT,specialty-business-services,industrials,3.6875,5459200.0
2013-12-31,2013,Copart,CPRT,specialty-business-services,industrials,4.581250190734863,2558400.0
2014-12-31,2014,Copart,CPRT,specialty-business-services,industrials,4.56125020980835,3202400.0
2015-12-31,2015,Copart,CPRT,specialty-business-services,industrials,4.75124979019165,12312800.0
2016-12-31,2016,Copart,CPRT,specialty-business-services,industrials,6.926249980926514,2389600.0
2017-12-31,2017,Copart,CPRT,specialty-business-services,industrials,10.797499656677246,3256400.0
2018-12-31,2018,Copart,CPRT,specialty-business-services,industrials,11.94499969482422,7313600.0
2019-12-31,2019,Copart,CPRT,specialty-business-services,industrials,22.73500061035156,4687600.0
2020-12-31,2020,Copart,CPRT,specialty-business-services,industrials,31.8125,3470000.0
2021-12-31,2021,Copart,CPRT,specialty-business-services,industrials,37.90499877929688,2289600.0
2022-12-31,2022,Copart,CPRT,specialty-business-services,industrials,30.44499969482422,4444200.0
2023-12-31,2023,Copart,CPRT,specialty-business-services,industrials,49.0,5129800.0
2024-12-31,2024,Copart,CPRT,specialty-business-services,industrials,57.38999938964844,2606100.0
2025-12-31,2025,Copart,CPRT,specialty-business-services,industrials,39.5,6111800.0
2005-12-31,2005,Corning Inc.,GLW,electronic-components,technology,12.918890953063965,4949600.0
2006-12-31,2006,Corning Inc.,GLW,electronic-components,technology,12.294629096984863,9517200.0
2007-12-31,2007,Corning Inc.,GLW,electronic-components,technology,15.834060668945312,5129900.0
2008-12-31,2008,Corning Inc.,GLW,electronic-components,technology,6.364468574523926,13257400.0
2009-12-31,2009,Corning Inc.,GLW,electronic-components,technology,13.08339786529541,8301400.0
2010-12-31,2010,Corning Inc.,GLW,electronic-components,technology,13.244012832641602,4759200.0
2011-12-31,2011,Corning Inc.,GLW,electronic-components,technology,9.01638412475586,8368700.0
2012-12-31,2012,Corning Inc.,GLW,electronic-components,technology,8.995743751525879,12704900.0
2013-12-31,2013,Corning Inc.,GLW,electronic-components,technology,13.046531677246094,5144200.0
2014-12-31,2014,Corning Inc.,GLW,electronic-components,technology,17.118711471557617,6251600.0
2015-12-31,2015,Corning Inc.,GLW,electronic-components,technology,13.981935501098633,7590100.0
2016-12-31,2016,Corning Inc.,GLW,electronic-components,technology,19.047929763793945,4422500.0
2017-12-31,2017,Corning Inc.,GLW,electronic-components,technology,25.644824981689453,3138100.0
2018-12-31,2018,Corning Inc.,GLW,electronic-components,technology,24.80265235900879,3783800.0
2019-12-31,2019,Corning Inc.,GLW,electronic-components,technology,24.548694610595703,3586100.0
2020-12-31,2020,Corning Inc.,GLW,electronic-components,technology,31.31785774230957,3562900.0
2021-12-31,2021,Corning Inc.,GLW,electronic-components,technology,33.17242813110352,2086600.0
2022-12-31,2022,Corning Inc.,GLW,electronic-components,technology,29.33649635314941,2592900.0
2023-12-31,2023,Corning Inc.,GLW,electronic-components,technology,28.97517967224121,2855800.0
2024-12-31,2024,Corning Inc.,GLW,electronic-components,technology,46.546836853027344,2299500.0
2025-12-31,2025,Corning Inc.,GLW,electronic-components,technology,88.6944580078125,2043900.0
2010-12-31,2010,Corpay,CPAY,software-infrastructure,technology,30.920000076293945,18500.0
2011-12-31,2011,Corpay,CPAY,software-infrastructure,technology,29.8700008392334,527500.0
2012-12-31,2012,Corpay,CPAY,software-infrastructure,technology,53.650001525878906,387700.0
2013-12-31,2013,Corpay,CPAY,software-infrastructure,technology,117.16999816894533,461300.0
2014-12-31,2014,Corpay,CPAY,software-infrastructure,technology,148.7100067138672,654300.0
2015-12-31,2015,Corpay,CPAY,software-infrastructure,technology,142.92999267578125,304000.0
2016-12-31,2016,Corpay,CPAY,software-infrastructure,technology,141.52000427246094,828400.0
2017-12-31,2017,Corpay,CPAY,software-infrastructure,technology,192.42999267578125,535100.0
2018-12-31,2018,Corpay,CPAY,software-infrastructure,technology,185.72000122070312,361700.0
2019-12-31,2019,Corpay,CPAY,software-infrastructure,technology,287.7200012207031,542400.0
2020-12-31,2020,Corpay,CPAY,software-infrastructure,technology,272.8299865722656,389600.0
2021-12-31,2021,Corpay,CPAY,software-infrastructure,technology,223.83999633789065,294300.0
2022-12-31,2022,Corpay,CPAY,software-infrastructure,technology,183.67999267578125,243200.0
2023-12-31,2023,Corpay,CPAY,software-infrastructure,technology,282.6099853515625,350900.0
2024-12-31,2024,Corpay,CPAY,software-infrastructure,technology,338.4200134277344,378800.0
2025-12-31,2025,Corpay,CPAY,software-infrastructure,technology,305.1000061035156,291000.0
2019-12-31,2019,Corteva,CTVA,agricultural-inputs,basic-materials,27.383495330810547,3414500.0
2020-12-31,2020,Corteva,CTVA,agricultural-inputs,basic-materials,36.55312347412109,2316800.0
2021-12-31,2021,Corteva,CTVA,agricultural-inputs,basic-materials,45.16150665283203,1457000.0
2022-12-31,2022,Corteva,CTVA,agricultural-inputs,basic-materials,56.71381759643555,1858200.0
2023-12-31,2023,Corteva,CTVA,agricultural-inputs,basic-materials,46.78434371948242,2120300.0
2024-12-31,2024,Corteva,CTVA,agricultural-inputs,basic-materials,56.2548713684082,1750200.0
2025-12-31,2025,Corteva,CTVA,agricultural-inputs,basic-materials,67.2186508178711,1721200.0
2005-12-31,2005,CoStar Group,CSGP,real-estate-services,real-estate,4.316999912261963,773000.0
2006-12-31,2006,CoStar Group,CSGP,real-estate-services,real-estate,5.355999946594238,1241000.0
2007-12-31,2007,CoStar Group,CSGP,real-estate-services,real-estate,4.724999904632568,3091000.0
2008-12-31,2008,CoStar Group,CSGP,real-estate-services,real-estate,3.2939999103546143,1139000.0
2009-12-31,2009,CoStar Group,CSGP,real-estate-services,real-estate,4.177000045776367,1464000.0
2010-12-31,2010,CoStar Group,CSGP,real-estate-services,real-estate,5.75600004196167,1653000.0
2011-12-31,2011,CoStar Group,CSGP,real-estate-services,real-estate,6.672999858856201,1302000.0
2012-12-31,2012,CoStar Group,CSGP,real-estate-services,real-estate,8.937000274658203,1182000.0
2013-12-31,2013,CoStar Group,CSGP,real-estate-services,real-estate,18.45800018310547,881000.0
2014-12-31,2014,CoStar Group,CSGP,real-estate-services,real-estate,18.363000869750977,3632000.0
2015-12-31,2015,CoStar Group,CSGP,real-estate-services,real-estate,20.66900062561035,2272000.0
2016-12-31,2016,CoStar Group,CSGP,real-estate-services,real-estate,18.849000930786133,2021000.0
2017-12-31,2017,CoStar Group,CSGP,real-estate-services,real-estate,29.69499969482422,2039000.0
2018-12-31,2018,CoStar Group,CSGP,real-estate-services,real-estate,33.73400115966797,2104000.0
2019-12-31,2019,CoStar Group,CSGP,real-estate-services,real-estate,59.83000183105469,1892000.0
2020-12-31,2020,CoStar Group,CSGP,real-estate-services,real-estate,92.4280014038086,1400000.0
2021-12-31,2021,CoStar Group,CSGP,real-estate-services,real-estate,79.02999877929688,1207000.0
2022-12-31,2022,CoStar Group,CSGP,real-estate-services,real-estate,77.27999877929688,1258300.0
2023-12-31,2023,CoStar Group,CSGP,real-estate-services,real-estate,87.38999938964844,1164000.0
2024-12-31,2024,CoStar Group,CSGP,real-estate-services,real-estate,71.58999633789062,2125000.0
2025-12-31,2025,CoStar Group,CSGP,real-estate-services,real-estate,67.86000061035156,2678300.0
2005-12-31,2005,Costco,COST,discount-stores,consumer-defensive,33.569061279296875,1380800.0
2006-12-31,2006,Costco,COST,discount-stores,consumer-defensive,36.223915100097656,1573100.0
2007-12-31,2007,Costco,COST,discount-stores,consumer-defensive,48.257930755615234,1862200.0
2008-12-31,2008,Costco,COST,discount-stores,consumer-defensive,36.681602478027344,4939600.0
2009-12-31,2009,Costco,COST,discount-stores,consumer-defensive,41.93427276611328,1862900.0
2010-12-31,2010,Costco,COST,discount-stores,consumer-defensive,51.86381149291992,1304200.0
2011-12-31,2011,Costco,COST,discount-stores,consumer-defensive,60.5472526550293,1235500.0
2012-12-31,2012,Costco,COST,discount-stores,consumer-defensive,77.74044799804688,2412700.0
2013-12-31,2013,Costco,COST,discount-stores,consumer-defensive,94.71409606933594,1181700.0
2014-12-31,2014,Costco,COST,discount-stores,consumer-defensive,114.09296417236328,1477900.0
2015-12-31,2015,Costco,COST,discount-stores,consumer-defensive,135.7078094482422,1873400.0
2016-12-31,2016,Costco,COST,discount-stores,consumer-defensive,136.08477783203125,1472300.0
2017-12-31,2017,Costco,COST,discount-stores,consumer-defensive,166.52972412109375,2028000.0
2018-12-31,2018,Costco,COST,discount-stores,consumer-defensive,184.18067932128903,1729400.0
2019-12-31,2019,Costco,COST,discount-stores,consumer-defensive,268.3526306152344,1550700.0
2020-12-31,2020,Costco,COST,discount-stores,consumer-defensive,356.0135192871094,1628900.0
2021-12-31,2021,Costco,COST,discount-stores,consumer-defensive,540.5040283203125,1509200.0
2022-12-31,2022,Costco,COST,discount-stores,consumer-defensive,437.5390319824219,1803200.0
2023-12-31,2023,Costco,COST,discount-stores,consumer-defensive,651.9501342773438,1947500.0
2024-12-31,2024,Costco,COST,discount-stores,consumer-defensive,910.27001953125,1742900.0
2025-12-31,2025,Costco,COST,discount-stores,consumer-defensive,864.4690551757812,1680800.0
2005-12-31,2005,Coterra,CTRA,oil-gas-e-p,energy,3.9575815200805664,3766400.0
2006-12-31,2006,Coterra,CTRA,oil-gas-e-p,energy,5.3386993408203125,3140800.0
2007-12-31,2007,Coterra,CTRA,oil-gas-e-p,energy,7.1292009353637695,2266400.0
2008-12-31,2008,Coterra,CTRA,oil-gas-e-p,energy,4.605749607086182,5905200.0
2009-12-31,2009,Coterra,CTRA,oil-gas-e-p,energy,7.749648571014404,2168000.0
2010-12-31,2010,Coterra,CTRA,oil-gas-e-p,energy,6.753363609313965,3652400.0
2011-12-31,2011,Coterra,CTRA,oil-gas-e-p,energy,13.571449279785156,3736800.0
2012-12-31,2012,Coterra,CTRA,oil-gas-e-p,energy,17.823497772216797,3606000.0
2013-12-31,2013,Coterra,CTRA,oil-gas-e-p,energy,27.827068328857425,2994100.0
2014-12-31,2014,Coterra,CTRA,oil-gas-e-p,energy,21.30671119689941,3881100.0
2015-12-31,2015,Coterra,CTRA,oil-gas-e-p,energy,12.767221450805664,4892800.0
2016-12-31,2016,Coterra,CTRA,oil-gas-e-p,energy,16.92075538635254,12931100.0
2017-12-31,2017,Coterra,CTRA,oil-gas-e-p,energy,20.856666564941406,5095500.0
2018-12-31,2018,Coterra,CTRA,oil-gas-e-p,energy,16.461673736572266,8639100.0
2019-12-31,2019,Coterra,CTRA,oil-gas-e-p,energy,13.040889739990234,4829100.0
2020-12-31,2020,Coterra,CTRA,oil-gas-e-p,energy,12.47674560546875,3543000.0
2021-12-31,2021,Coterra,CTRA,oil-gas-e-p,energy,15.408384323120115,5033700.0
2022-12-31,2022,Coterra,CTRA,oil-gas-e-p,energy,21.792579650878903,5491000.0
2023-12-31,2023,Coterra,CTRA,oil-gas-e-p,energy,23.693023681640625,4075600.0
2024-12-31,2024,Coterra,CTRA,oil-gas-e-p,energy,24.49445915222168,4508100.0
2025-12-31,2025,Coterra,CTRA,oil-gas-e-p,energy,26.36785316467285,6205000.0
2005-12-31,2005,CRH plc,CRH,building-materials,basic-materials,15.303505897521973,13400.0
2006-12-31,2006,CRH plc,CRH,building-materials,basic-materials,22.2559814453125,83000.0
2007-12-31,2007,CRH plc,CRH,building-materials,basic-materials,18.61041641235352,76500.0
2008-12-31,2008,CRH plc,CRH,building-materials,basic-materials,14.315126419067385,197000.0
2009-12-31,2009,CRH plc,CRH,building-materials,basic-materials,16.839344024658203,32400.0
2010-12-31,2010,CRH plc,CRH,building-materials,basic-materials,13.335271835327148,117800.0
2011-12-31,2011,CRH plc,CRH,building-materials,basic-materials,13.27122974395752,111000.0
2012-12-31,2012,CRH plc,CRH,building-materials,basic-materials,14.203986167907717,94800.0
2013-12-31,2013,CRH plc,CRH,building-materials,basic-materials,18.52233123779297,68600.0
2014-12-31,2014,CRH plc,CRH,building-materials,basic-materials,17.957590103149414,391900.0
2015-12-31,2015,CRH plc,CRH,building-materials,basic-materials,21.94952392578125,66300.0
2016-12-31,2016,CRH plc,CRH,building-materials,basic-materials,26.823659896850582,799700.0
2017-12-31,2017,CRH plc,CRH,building-materials,basic-materials,28.745849609375,446700.0
2018-12-31,2018,CRH plc,CRH,building-materials,basic-materials,21.508214950561523,498000.0
2019-12-31,2019,CRH plc,CRH,building-materials,basic-materials,33.77763366699219,251600.0
2020-12-31,2020,CRH plc,CRH,building-materials,basic-materials,36.74422454833984,395300.0
2021-12-31,2021,CRH plc,CRH,building-materials,basic-materials,46.69115447998047,100600.0
2022-12-31,2022,CRH plc,CRH,building-materials,basic-materials,37.11295700073242,207900.0
2023-12-31,2023,CRH plc,CRH,building-materials,basic-materials,67.29679870605469,1540600.0
2024-12-31,2024,CRH plc,CRH,building-materials,basic-materials,91.47755432128906,1641500.0
