Date,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume_accum
2023-02-28,2,1,2023,Lyft,LYFT,software-application,technology,10.0,559053900.0
2023-03-31,3,1,2023,Lyft,LYFT,software-application,technology,9.270000457763672,471115900.0
2023-04-30,4,2,2023,Lyft,LYFT,software-application,technology,10.25,301338200.0
2023-05-31,5,2,2023,Lyft,LYFT,software-application,technology,9.020000457763672,499969100.0
2023-06-30,6,2,2023,Lyft,LYFT,software-application,technology,9.59000015258789,299363400.0
2023-07-31,7,3,2023,Lyft,LYFT,software-application,technology,12.710000038146973,293698700.0
2023-08-31,8,3,2023,Lyft,LYFT,software-application,technology,11.779999732971191,403235900.0
2023-09-30,9,3,2023,Lyft,LYFT,software-application,technology,10.539999961853027,221301900.0
2023-10-31,10,4,2023,Lyft,LYFT,software-application,technology,9.170000076293945,231998200.0
2023-11-30,11,4,2023,Lyft,LYFT,software-application,technology,11.729999542236328,370210100.0
2023-12-31,12,4,2023,Lyft,LYFT,software-application,technology,14.989999771118164,346243100.0
2024-01-31,1,1,2024,Lyft,LYFT,software-application,technology,12.489999771118164,222698500.0
2024-02-29,2,1,2024,Lyft,LYFT,software-application,technology,15.880000114440918,569705600.0
2024-03-31,3,1,2024,Lyft,LYFT,software-application,technology,19.350000381469727,303495100.0
2024-04-30,4,2,2024,Lyft,LYFT,software-application,technology,15.640000343322754,255945500.0
2024-05-31,5,2,2024,Lyft,LYFT,software-application,technology,15.609999656677246,290260600.0
2024-06-30,6,2,2024,Lyft,LYFT,software-application,technology,14.100000381469727,302467200.0
2024-07-31,7,3,2024,Lyft,LYFT,software-application,technology,12.050000190734863,291135800.0
2024-08-31,8,3,2024,Lyft,LYFT,software-application,technology,11.670000076293945,382841700.0
2024-09-30,9,3,2024,Lyft,LYFT,software-application,technology,12.75,237028500.0
2024-10-31,10,4,2024,Lyft,LYFT,software-application,technology,12.970000267028809,252378000.0
2024-11-30,11,4,2024,Lyft,LYFT,software-application,technology,17.360000610351562,381565500.0
2024-12-31,12,4,2024,Lyft,LYFT,software-application,technology,12.899999618530273,281482400.0
2025-01-31,1,1,2025,Lyft,LYFT,software-application,technology,13.539999961853027,291370400.0
2025-02-28,2,1,2025,Lyft,LYFT,software-application,technology,13.34000015258789,507221400.0
2025-03-31,3,1,2025,Lyft,LYFT,software-application,technology,11.869999885559082,370274500.0
2025-04-30,4,2,2025,Lyft,LYFT,software-application,technology,12.399999618530273,306529100.0
2025-05-31,5,2,2025,Lyft,LYFT,software-application,technology,15.239999771118164,478892000.0
2025-06-30,6,2,2025,Lyft,LYFT,software-application,technology,15.760000228881836,279338700.0
2025-07-31,7,3,2025,Lyft,LYFT,software-application,technology,14.0600004196167,294909700.0
2025-08-31,8,3,2025,Lyft,LYFT,software-application,technology,16.219999313354492,454807300.0
2025-09-30,9,3,2025,Lyft,LYFT,software-application,technology,22.010000228881836,563231400.0
2025-10-31,10,4,2025,Lyft,LYFT,software-application,technology,20.459999084472656,334275800.0
2025-11-30,11,4,2025,Lyft,LYFT,software-application,technology,21.030000686645508,394664400.0
2025-12-31,12,4,2025,Lyft,LYFT,software-application,technology,19.309999465942383,246758000.0
2020-12-31,12,4,2020,Doordash,DASH,internet-retail,consumer-cyclical,142.75,92026800.0
2021-01-31,1,1,2021,Doordash,DASH,internet-retail,consumer-cyclical,193.27000427246094,59126200.0
2021-02-28,2,1,2021,Doordash,DASH,internet-retail,consumer-cyclical,169.49000549316406,45964800.0
2021-03-31,3,1,2021,Doordash,DASH,internet-retail,consumer-cyclical,131.1300048828125,94488000.0
2021-04-30,4,2,2021,Doordash,DASH,internet-retail,consumer-cyclical,143.1699981689453,51213300.0
2021-05-31,5,2,2021,Doordash,DASH,internet-retail,consumer-cyclical,150.27999877929688,92565100.0
2021-06-30,6,2,2021,Doordash,DASH,internet-retail,consumer-cyclical,178.3300018310547,92702300.0
2021-07-31,7,3,2021,Doordash,DASH,internet-retail,consumer-cyclical,174.2899932861328,36807100.0
2021-08-31,8,3,2021,Doordash,DASH,internet-retail,consumer-cyclical,191.39999389648438,66766000.0
2021-09-30,9,3,2021,Doordash,DASH,internet-retail,consumer-cyclical,205.97999572753906,73483700.0
2021-10-31,10,4,2021,Doordash,DASH,internet-retail,consumer-cyclical,194.8000030517578,33183600.0
2021-11-30,11,4,2021,Doordash,DASH,internet-retail,consumer-cyclical,178.77000427246094,93608300.0
2021-12-31,12,4,2021,Doordash,DASH,internet-retail,consumer-cyclical,148.89999389648438,70335300.0
2022-01-31,1,1,2022,Doordash,DASH,internet-retail,consumer-cyclical,113.48999786376953,97487300.0
2022-02-28,2,1,2022,Doordash,DASH,internet-retail,consumer-cyclical,104.94999694824219,151700000.0
2022-03-31,3,1,2022,Doordash,DASH,internet-retail,consumer-cyclical,117.19000244140625,122770500.0
2022-04-30,4,2,2022,Doordash,DASH,internet-retail,consumer-cyclical,81.43000030517578,83586800.0
2022-05-31,5,2,2022,Doordash,DASH,internet-retail,consumer-cyclical,76.91000366210938,167901100.0
2022-06-30,6,2,2022,Doordash,DASH,internet-retail,consumer-cyclical,64.16999816894531,120811200.0
2022-07-31,7,3,2022,Doordash,DASH,internet-retail,consumer-cyclical,69.75,99082600.0
2022-08-31,8,3,2022,Doordash,DASH,internet-retail,consumer-cyclical,59.900001525878906,146127300.0
2022-09-30,9,3,2022,Doordash,DASH,internet-retail,consumer-cyclical,49.45000076293945,110129100.0
2022-10-31,10,4,2022,Doordash,DASH,internet-retail,consumer-cyclical,43.529998779296875,115438500.0
2022-11-30,11,4,2022,Doordash,DASH,internet-retail,consumer-cyclical,58.25,141153400.0
2022-12-31,12,4,2022,Doordash,DASH,internet-retail,consumer-cyclical,48.81999969482422,86493200.0
2023-01-31,1,1,2023,Doordash,DASH,internet-retail,consumer-cyclical,57.91999816894531,80635700.0
2023-02-28,2,1,2023,Doordash,DASH,internet-retail,consumer-cyclical,54.65999984741211,134262400.0
2023-03-31,3,1,2023,Doordash,DASH,internet-retail,consumer-cyclical,63.560001373291016,90572900.0
2023-04-30,4,2,2023,Doordash,DASH,internet-retail,consumer-cyclical,61.189998626708984,56698000.0
2023-05-31,5,2,2023,Doordash,DASH,internet-retail,consumer-cyclical,65.29000091552734,90593700.0
2023-06-30,6,2,2023,Doordash,DASH,internet-retail,consumer-cyclical,76.41999816894531,67484200.0
2023-07-31,7,3,2023,Doordash,DASH,internet-retail,consumer-cyclical,90.79000091552734,53826900.0
2023-08-31,8,3,2023,Doordash,DASH,internet-retail,consumer-cyclical,84.12999725341797,85326100.0
2023-09-30,9,3,2023,Doordash,DASH,internet-retail,consumer-cyclical,79.47000122070312,58424500.0
2023-10-31,10,4,2023,Doordash,DASH,internet-retail,consumer-cyclical,74.94999694824219,71536000.0
2023-11-30,11,4,2023,Doordash,DASH,internet-retail,consumer-cyclical,93.9800033569336,108217800.0
2023-12-31,12,4,2023,Doordash,DASH,internet-retail,consumer-cyclical,98.88999938964844,106964500.0
2024-01-31,1,1,2024,Doordash,DASH,internet-retail,consumer-cyclical,104.19999694824219,68101400.0
2024-02-29,2,1,2024,Doordash,DASH,internet-retail,consumer-cyclical,124.56999969482422,97206300.0
2024-03-31,3,1,2024,Doordash,DASH,internet-retail,consumer-cyclical,137.72000122070312,68522800.0
2024-04-30,4,2,2024,Doordash,DASH,internet-retail,consumer-cyclical,129.25999450683594,66416700.0
2024-05-31,5,2,2024,Doordash,DASH,internet-retail,consumer-cyclical,110.11000061035156,115424700.0
2024-06-30,6,2,2024,Doordash,DASH,internet-retail,consumer-cyclical,108.77999877929688,74974400.0
2024-07-31,7,3,2024,Doordash,DASH,internet-retail,consumer-cyclical,110.72000122070312,89594200.0
2024-08-31,8,3,2024,Doordash,DASH,internet-retail,consumer-cyclical,128.7100067138672,98699500.0
2024-09-30,9,3,2024,Doordash,DASH,internet-retail,consumer-cyclical,142.72999572753906,61359100.0
2024-10-31,10,4,2024,Doordash,DASH,internet-retail,consumer-cyclical,156.6999969482422,70688600.0
2024-11-30,11,4,2024,Doordash,DASH,internet-retail,consumer-cyclical,180.47999572753906,63321600.0
2024-12-31,12,4,2024,Doordash,DASH,internet-retail,consumer-cyclical,167.75,51761000.0
2025-01-31,1,1,2025,Doordash,DASH,internet-retail,consumer-cyclical,188.8300018310547,50690500.0
2025-02-28,2,1,2025,Doordash,DASH,internet-retail,consumer-cyclical,198.44000244140625,89498100.0
2025-03-31,3,1,2025,Doordash,DASH,internet-retail,consumer-cyclical,182.77000427246094,202603500.0
2025-04-30,4,2,2025,Doordash,DASH,internet-retail,consumer-cyclical,192.88999938964844,90221900.0
2025-05-31,5,2,2025,Doordash,DASH,internet-retail,consumer-cyclical,208.64999389648438,102312100.0
2025-06-30,6,2,2025,Doordash,DASH,internet-retail,consumer-cyclical,246.50999450683594,86837300.0
2025-07-31,7,3,2025,Doordash,DASH,internet-retail,consumer-cyclical,250.25,65425300.0
2025-08-31,8,3,2025,Doordash,DASH,internet-retail,consumer-cyclical,245.25,79657500.0
2025-09-30,9,3,2025,Doordash,DASH,internet-retail,consumer-cyclical,271.989990234375,67598300.0
2025-10-31,10,4,2025,Doordash,DASH,internet-retail,consumer-cyclical,254.3699951171875,66923700.0
2025-11-30,11,4,2025,Doordash,DASH,internet-retail,consumer-cyclical,198.3699951171875,148861200.0
2025-12-31,12,4,2025,Doordash,DASH,internet-retail,consumer-cyclical,228.1300048828125,99046000.0
2023-09-30,9,3,2023,Instacart,CART,internet-retail,consumer-cyclical,29.690000534057617,79895100.0
2023-10-31,10,4,2023,Instacart,CART,internet-retail,consumer-cyclical,24.6299991607666,42277700.0
2023-11-30,11,4,2023,Instacart,CART,internet-retail,consumer-cyclical,24.190000534057617,32183700.0
2023-12-31,12,4,2023,Instacart,CART,internet-retail,consumer-cyclical,23.469999313354492,32114400.0
2024-01-31,1,1,2024,Instacart,CART,internet-retail,consumer-cyclical,24.469999313354492,45919400.0
2024-02-29,2,1,2024,Instacart,CART,internet-retail,consumer-cyclical,32.540000915527344,139488800.0
2024-03-31,3,1,2024,Instacart,CART,internet-retail,consumer-cyclical,37.290000915527344,74074000.0
2024-04-30,4,2,2024,Instacart,CART,internet-retail,consumer-cyclical,34.130001068115234,78288500.0
2024-05-31,5,2,2024,Instacart,CART,internet-retail,consumer-cyclical,30.479999542236328,108750000.0
2024-06-30,6,2,2024,Instacart,CART,internet-retail,consumer-cyclical,32.13999938964844,93306800.0
2024-07-31,7,3,2024,Instacart,CART,internet-retail,consumer-cyclical,34.4900016784668,59573500.0
2024-08-31,8,3,2024,Instacart,CART,internet-retail,consumer-cyclical,35.88999938964844,78582000.0
2024-09-30,9,3,2024,Instacart,CART,internet-retail,consumer-cyclical,40.7400016784668,93306800.0
2024-10-31,10,4,2024,Instacart,CART,internet-retail,consumer-cyclical,44.099998474121094,59194300.0
2024-11-30,11,4,2024,Instacart,CART,internet-retail,consumer-cyclical,43.66999816894531,91392900.0
2024-12-31,12,4,2024,Instacart,CART,internet-retail,consumer-cyclical,41.41999816894531,75196200.0
2025-01-31,1,1,2025,Instacart,CART,internet-retail,consumer-cyclical,48.279998779296875,94275700.0
2025-02-28,2,1,2025,Instacart,CART,internet-retail,consumer-cyclical,41.09000015258789,82059900.0
2025-03-31,3,1,2025,Instacart,CART,internet-retail,consumer-cyclical,39.88999938964844,94181600.0
2025-04-30,4,2,2025,Instacart,CART,internet-retail,consumer-cyclical,39.88999938964844,84587700.0
2025-05-31,5,2,2025,Instacart,CART,internet-retail,consumer-cyclical,45.66999816894531,98276700.0
2025-06-30,6,2,2025,Instacart,CART,internet-retail,consumer-cyclical,45.2400016784668,74486000.0
2025-07-31,7,3,2025,Instacart,CART,internet-retail,consumer-cyclical,47.970001220703125,73430600.0
2025-08-31,8,3,2025,Instacart,CART,internet-retail,consumer-cyclical,43.369998931884766,120570800.0
2025-09-30,9,3,2025,Instacart,CART,internet-retail,consumer-cyclical,36.7599983215332,128630700.0
2025-10-31,10,4,2025,Instacart,CART,internet-retail,consumer-cyclical,36.86000061035156,131384700.0
2025-11-30,11,4,2025,Instacart,CART,internet-retail,consumer-cyclical,42.0099983215332,134031100.0
2025-12-31,12,4,2025,Instacart,CART,internet-retail,consumer-cyclical,44.959999084472656,89412100.0
2015-04-30,4,2,2015,Etsy,ETSY,internet-retail,consumer-cyclical,22.239999771118164,36844500.0
2015-05-31,5,2,2015,Etsy,ETSY,internet-retail,consumer-cyclical,16.760000228881836,34871100.0
2015-06-30,6,2,2015,Etsy,ETSY,internet-retail,consumer-cyclical,14.050000190734863,31302700.0
2015-07-31,7,3,2015,Etsy,ETSY,internet-retail,consumer-cyclical,20.84000015258789,40954800.0
2015-08-31,8,3,2015,Etsy,ETSY,internet-retail,consumer-cyclical,14.329999923706055,27919100.0
2015-09-30,9,3,2015,Etsy,ETSY,internet-retail,consumer-cyclical,13.6899995803833,8744000.0
2015-10-31,10,4,2015,Etsy,ETSY,internet-retail,consumer-cyclical,10.899999618530273,18449000.0
2015-11-30,11,4,2015,Etsy,ETSY,internet-retail,consumer-cyclical,9.3100004196167,23491100.0
2015-12-31,12,4,2015,Etsy,ETSY,internet-retail,consumer-cyclical,8.260000228881836,22127000.0
2016-01-31,1,1,2016,Etsy,ETSY,internet-retail,consumer-cyclical,7.760000228881836,21631500.0
2016-02-29,2,1,2016,Etsy,ETSY,internet-retail,consumer-cyclical,7.940000057220459,41842600.0
2016-03-31,3,1,2016,Etsy,ETSY,internet-retail,consumer-cyclical,8.699999809265137,29606200.0
2016-04-30,4,2,2016,Etsy,ETSY,internet-retail,consumer-cyclical,8.779999732971191,25686100.0
2016-05-31,5,2,2016,Etsy,ETSY,internet-retail,consumer-cyclical,9.25,39779800.0
2016-06-30,6,2,2016,Etsy,ETSY,internet-retail,consumer-cyclical,9.59000015258789,38168100.0
2016-07-31,7,3,2016,Etsy,ETSY,internet-retail,consumer-cyclical,10.0600004196167,22234400.0
2016-08-31,8,3,2016,Etsy,ETSY,internet-retail,consumer-cyclical,13.460000038146973,50723900.0
2016-09-30,9,3,2016,Etsy,ETSY,internet-retail,consumer-cyclical,14.279999732971191,32664500.0
2016-10-31,10,4,2016,Etsy,ETSY,internet-retail,consumer-cyclical,12.979999542236328,31179500.0
2016-11-30,11,4,2016,Etsy,ETSY,internet-retail,consumer-cyclical,12.399999618530273,34868200.0
2016-12-31,12,4,2016,Etsy,ETSY,internet-retail,consumer-cyclical,11.779999732971191,32364600.0
2017-01-31,1,1,2017,Etsy,ETSY,internet-retail,consumer-cyclical,12.609999656677246,27800700.0
2017-02-28,2,1,2017,Etsy,ETSY,internet-retail,consumer-cyclical,12.119999885559082,22245400.0
2017-03-31,3,1,2017,Etsy,ETSY,internet-retail,consumer-cyclical,10.630000114440918,52443100.0
2017-04-30,4,2,2017,Etsy,ETSY,internet-retail,consumer-cyclical,10.760000228881836,36935500.0
2017-05-31,5,2,2017,Etsy,ETSY,internet-retail,consumer-cyclical,13.40999984741211,90916000.0
2017-06-30,6,2,2017,Etsy,ETSY,internet-retail,consumer-cyclical,15.0,44291100.0
2017-07-31,7,3,2017,Etsy,ETSY,internet-retail,consumer-cyclical,14.369999885559082,19796000.0
2017-08-31,8,3,2017,Etsy,ETSY,internet-retail,consumer-cyclical,16.3700008392334,47403200.0
2017-09-30,9,3,2017,Etsy,ETSY,internet-retail,consumer-cyclical,16.8799991607666,32798900.0
2017-10-31,10,4,2017,Etsy,ETSY,internet-retail,consumer-cyclical,16.700000762939453,26663700.0
2017-11-30,11,4,2017,Etsy,ETSY,internet-retail,consumer-cyclical,16.459999084472656,46345300.0
2017-12-31,12,4,2017,Etsy,ETSY,internet-retail,consumer-cyclical,20.450000762939453,51596600.0
2018-01-31,1,1,2018,Etsy,ETSY,internet-retail,consumer-cyclical,18.760000228881836,35764700.0
2018-02-28,2,1,2018,Etsy,ETSY,internet-retail,consumer-cyclical,25.309999465942383,58039600.0
2018-03-31,3,1,2018,Etsy,ETSY,internet-retail,consumer-cyclical,28.059999465942383,69259100.0
2018-04-30,4,2,2018,Etsy,ETSY,internet-retail,consumer-cyclical,29.940000534057617,50199100.0
2018-05-31,5,2,2018,Etsy,ETSY,internet-retail,consumer-cyclical,32.34000015258789,46997600.0
2018-06-30,6,2,2018,Etsy,ETSY,internet-retail,consumer-cyclical,42.189998626708984,86226400.0
2018-07-31,7,3,2018,Etsy,ETSY,internet-retail,consumer-cyclical,40.86000061035156,35517500.0
2018-08-31,8,3,2018,Etsy,ETSY,internet-retail,consumer-cyclical,48.689998626708984,70865500.0
2018-09-30,9,3,2018,Etsy,ETSY,internet-retail,consumer-cyclical,51.380001068115234,52487400.0
2018-10-31,10,4,2018,Etsy,ETSY,internet-retail,consumer-cyclical,42.52000045776367,55689600.0
2018-11-30,11,4,2018,Etsy,ETSY,internet-retail,consumer-cyclical,54.040000915527344,75191300.0
2018-12-31,12,4,2018,Etsy,ETSY,internet-retail,consumer-cyclical,47.56999969482422,49051300.0
2019-01-31,1,1,2019,Etsy,ETSY,internet-retail,consumer-cyclical,54.650001525878906,41517700.0
2019-02-28,2,1,2019,Etsy,ETSY,internet-retail,consumer-cyclical,71.2699966430664,92769600.0
2019-03-31,3,1,2019,Etsy,ETSY,internet-retail,consumer-cyclical,67.22000122070312,53994600.0
2019-04-30,4,2,2019,Etsy,ETSY,internet-retail,consumer-cyclical,67.54000091552734,34522600.0
2019-05-31,5,2,2019,Etsy,ETSY,internet-retail,consumer-cyclical,62.310001373291016,53809400.0
2019-06-30,6,2,2019,Etsy,ETSY,internet-retail,consumer-cyclical,61.369998931884766,57994700.0
2019-07-31,7,3,2019,Etsy,ETSY,internet-retail,consumer-cyclical,67.0199966430664,43883100.0
2019-08-31,8,3,2019,Etsy,ETSY,internet-retail,consumer-cyclical,52.790000915527344,60792600.0
2019-09-30,9,3,2019,Etsy,ETSY,internet-retail,consumer-cyclical,56.5,99992400.0
2019-10-31,10,4,2019,Etsy,ETSY,internet-retail,consumer-cyclical,44.4900016784668,78479100.0
2019-11-30,11,4,2019,Etsy,ETSY,internet-retail,consumer-cyclical,43.38999938964844,74555700.0
2019-12-31,12,4,2019,Etsy,ETSY,internet-retail,consumer-cyclical,44.29999923706055,50748400.0
2020-01-31,1,1,2020,Etsy,ETSY,internet-retail,consumer-cyclical,48.810001373291016,53223300.0
2020-02-29,2,1,2020,Etsy,ETSY,internet-retail,consumer-cyclical,57.810001373291016,59824100.0
2020-03-31,3,1,2020,Etsy,ETSY,internet-retail,consumer-cyclical,38.439998626708984,101066000.0
2020-04-30,4,2,2020,Etsy,ETSY,internet-retail,consumer-cyclical,64.87000274658203,91571500.0
2020-05-31,5,2,2020,Etsy,ETSY,internet-retail,consumer-cyclical,80.9800033569336,87928800.0
2020-06-30,6,2,2020,Etsy,ETSY,internet-retail,consumer-cyclical,106.2300033569336,77887400.0
2020-07-31,7,3,2020,Etsy,ETSY,internet-retail,consumer-cyclical,118.37999725341797,53202800.0
2020-08-31,8,3,2020,Etsy,ETSY,internet-retail,consumer-cyclical,119.69999694824219,91528300.0
2020-09-30,9,3,2020,Etsy,ETSY,internet-retail,consumer-cyclical,121.62999725341797,112170100.0
2020-10-31,10,4,2020,Etsy,ETSY,internet-retail,consumer-cyclical,121.58999633789062,81400700.0
2020-11-30,11,4,2020,Etsy,ETSY,internet-retail,consumer-cyclical,160.6999969482422,87074900.0
2020-12-31,12,4,2020,Etsy,ETSY,internet-retail,consumer-cyclical,177.91000366210938,65023100.0
2021-01-31,1,1,2021,Etsy,ETSY,internet-retail,consumer-cyclical,199.08999633789062,70706400.0
2021-02-28,2,1,2021,Etsy,ETSY,internet-retail,consumer-cyclical,220.27000427246094,53316500.0
2021-03-31,3,1,2021,Etsy,ETSY,internet-retail,consumer-cyclical,201.6699981689453,87946000.0
2021-04-30,4,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,198.7899932861328,49681500.0
2021-05-31,5,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,164.72999572753906,75725500.0
2021-06-30,6,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,205.83999633789062,68956400.0
2021-07-31,7,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,183.50999450683594,48915800.0
2021-08-31,8,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,216.25999450683594,65485600.0
2021-09-30,9,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,207.9600067138672,39415100.0
2021-10-31,10,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,250.69000244140625,40249900.0
2021-11-30,11,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,274.5799865722656,55726200.0
2021-12-31,12,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,218.94000244140625,45563800.0
2022-01-31,1,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,157.0800018310547,68182000.0
2022-02-28,2,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,154.88999938964844,92330200.0
2022-03-31,3,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,124.27999877929688,80394600.0
2022-04-30,4,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,93.19000244140625,80458900.0
2022-05-31,5,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,81.12000274658203,141364600.0
2022-06-30,6,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,73.20999908447266,82691800.0
2022-07-31,7,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,103.72000122070312,96196600.0
2022-08-31,8,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,105.61000061035156,64153500.0
2022-09-30,9,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,100.12999725341797,56115600.0
2022-10-31,10,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,93.91000366210938,70116000.0
2022-11-30,11,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,132.08999633789062,83558400.0
2022-12-31,12,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,119.77999877929688,54736700.0
2023-01-31,1,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,137.5800018310547,56344400.0
2023-02-28,2,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,121.41000366210938,63348400.0
2023-03-31,3,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,111.33000183105469,82308200.0
2023-04-30,4,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,101.02999877929688,50208700.0
2023-05-31,5,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,81.05000305175781,88273200.0
2023-06-30,6,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,84.61000061035156,69824700.0
2023-07-31,7,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,101.6500015258789,57985100.0
2023-08-31,8,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,73.56999969482422,78544900.0
2023-09-30,9,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,64.58000183105469,74270600.0
2023-10-31,10,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,62.29999923706055,75974800.0
2023-11-30,11,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,75.80999755859375,86194600.0
2023-12-31,12,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,81.05000305175781,99731200.0
2024-01-31,1,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,66.55999755859375,81086400.0
2024-02-29,2,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,71.69000244140625,93707700.0
2024-03-31,3,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,68.72000122070312,68758600.0
2024-04-30,4,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,68.66999816894531,59154500.0
2024-05-31,5,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,63.470001220703125,90691000.0
2024-06-30,6,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,58.97999954223633,62722300.0
2024-07-31,7,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,65.13999938964844,66599600.0
2024-08-31,8,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,55.09000015258789,80540200.0
2024-09-30,9,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,55.529998779296875,110109100.0
2024-10-31,10,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,51.439998626708984,80359500.0
2024-11-30,11,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,54.86000061035156,71352000.0
2024-12-31,12,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,52.88999938964844,84043900.0
2025-01-31,1,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,54.90999984741211,56067400.0
2025-02-28,2,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,51.189998626708984,79199300.0
2025-03-31,3,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,47.18000030517578,91450900.0
2025-04-30,4,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,43.47999954223633,105444200.0
2025-05-31,5,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,55.349998474121094,103289100.0
2025-06-30,6,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,50.15999984741211,138230000.0
2025-07-31,7,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,58.27000045776367,122241600.0
2025-08-31,8,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,53.0099983215332,111397000.0
2025-09-30,9,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,66.38999938964844,148167600.0
2025-10-31,10,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,62.0,107715400.0
2025-11-30,11,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,54.220001220703125,76486600.0
2025-12-31,12,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,55.36000061035156,65196400.0
2015-05-31,5,2,2015,Shopify,SHOP,software-application,technology,2.7200000286102295,174183000.0
2015-06-30,6,2,2015,Shopify,SHOP,software-application,technology,3.3949999809265137,131118000.0
2015-07-31,7,3,2015,Shopify,SHOP,software-application,technology,3.739000082015991,89926000.0
2015-08-31,8,3,2015,Shopify,SHOP,software-application,technology,2.753999948501587,65836000.0
2015-09-30,9,3,2015,Shopify,SHOP,software-application,technology,3.5199999809265137,72092000.0
2015-10-31,10,4,2015,Shopify,SHOP,software-application,technology,3.2219998836517334,62476000.0
2015-11-30,11,4,2015,Shopify,SHOP,software-application,technology,2.634000062942505,153446000.0
2015-12-31,12,4,2015,Shopify,SHOP,software-application,technology,2.5799999237060547,84762000.0
2016-01-31,1,1,2016,Shopify,SHOP,software-application,technology,2.322000026702881,96669000.0
2016-02-29,2,1,2016,Shopify,SHOP,software-application,technology,2.23799991607666,179485000.0
2016-03-31,3,1,2016,Shopify,SHOP,software-application,technology,2.821000099182129,156268000.0
2016-04-30,4,2,2016,Shopify,SHOP,software-application,technology,3.184999942779541,99431000.0
2016-05-31,5,2,2016,Shopify,SHOP,software-application,technology,2.928999900817871,152583000.0
2016-06-30,6,2,2016,Shopify,SHOP,software-application,technology,3.0759999752044678,166401000.0
2016-07-31,7,3,2016,Shopify,SHOP,software-application,technology,3.427000045776367,177777000.0
2016-08-31,8,3,2016,Shopify,SHOP,software-application,technology,4.136000156402588,338808000.0
2016-09-30,9,3,2016,Shopify,SHOP,software-application,technology,4.291999816894531,175380000.0
2016-10-31,10,4,2016,Shopify,SHOP,software-application,technology,4.144999980926514,107311000.0
2016-11-30,11,4,2016,Shopify,SHOP,software-application,technology,4.166999816894531,221189000.0
2016-12-31,12,4,2016,Shopify,SHOP,software-application,technology,4.2870001792907715,141696000.0
2017-01-31,1,1,2017,Shopify,SHOP,software-application,technology,5.081999778747559,240575000.0
2017-02-28,2,1,2017,Shopify,SHOP,software-application,technology,5.921000003814697,288087000.0
