Ticker,Company,Industrykey,Category,Avg_EPS_Change_4Q_mean,Avg_NIL_Change_4Q_mean,NetWorth_Change_mean,NetWorth_Volatility_2Q_max,Volume_accum_max,MarketCap_max,MarketCap_min,Volume_Change_std,EPS_Volatility_2Q_max,Return_mean,Volatility_2Q_max,Return_skew
CPAY,Corpay,software-infrastructure,sp500,0.20113646581346498,1.3692825309967425,-0.07911230660290829,-0.23383311349871105,-0.35691328653477405,-0.31474843304044975,0.36542439503886515,0.8280586397796376,-0.28704361136760437,-2.388423948985865,0.5808859968246347,0.5915267357320214
CPB,Campbell's Company (The),packaged-foods,sp500,1.8795160070522932,1.6108002972568272,2.270570400963371,0.33840595134565077,-0.059838611225851816,-0.4847404902990888,0.10558416158680184,-0.13389142333891088,0.09629421004082546,-0.6972723180543411,-1.0739806665134035,1.4701050641100963
CPRT,Copart,specialty-business-services,sp500,-0.06358485273044674,-0.20055440951310738,3.129492038101385,0.48514540437945436,0.671607770368777,-0.5673715114854998,-0.1250238390186626,0.05873261664559055,-0.3156497978092076,-0.05362716704186469,-0.24994251300071235,-0.3323792401539572
CPT,Camden Property Trust,reit-residential,sp500,0.09331854245473781,0.01352732754429843,-0.0067763667936545586,-0.2257305557807323,-0.3923747954500803,-0.4549077388910515,-0.07445382228856594,0.9094323007011239,-0.2918289703472639,-0.6630549528134312,-0.43785333155847594,-0.38027317569770663
CRH,CRH plc,building-materials,sp500,-0.9681012910060409,-0.9006999672270589,-0.49998365064615263,-0.33535236972557864,-0.33508018995954414,-0.5393252874756738,0.5146946115707717,5.288525065241138,-0.44976308718873204,-0.6365341503641908,0.22012659681670074,-0.5391098287182268
CRL,Charles River Laboratories,diagnostics-research,sp500,0.11281745551174195,0.04497391271196537,1.022531830247808,-0.18810598559728411,-0.46484884184703595,-0.4549156292300922,0.09264684902665891,0.3976140149714991,-0.2912699041468698,0.385564203121548,0.07585168834880814,0.08764214170974496
CRM,Salesforce,software-application,sp500,5.751512994932823,0.17273295702360156,2.63023253577225,0.2670154960817556,0.7004320108388463,2.3847232833794325,5.834798274215075,-0.21545057515263918,1.4789234111276197,-1.259573735954956,-0.26967013032316495,1.3419347732458244
CRWD,CrowdStrike,software-infrastructure,sp500,0.4002564380816316,0.10908983752354254,25.566026975212086,5.544349971513801,0.39463933258877615,-0.05098024743896448,-0.031844795243019426,-0.3480134369898683,-0.26833486483933644,2.7315441030427015,0.5272676976653682,1.0920084805485593
CSCO,Cisco,communication-equipment,sp500,7.534643431246554,4.739670624564912,-0.5101448054439002,-0.22069895860096972,3.866113203396631,2.7287206930397803,10.224577044170331,0.44162980069681523,1.9934567459115753,-0.8317673437939758,-0.5629237583394491,-0.2464024110087753
CSGP,CoStar Group,real-estate-services,sp500,-0.6781131457196565,0.2609918339220594,1.0784616402583842,-0.03793161613281747,0.019260302474176896,-0.2610506539718993,-0.3468132536921965,2.101595586866669,-0.3370167524107541,-0.4692850196712319,-1.0023500709255204,0.2299107980253767
CSX,CSX Corporation,railroads,sp500,-0.12311744147581628,1.4224631888842543,-0.3399221100423477,-0.281299183325785,1.8110752027427854,0.6355209731222108,0.879327832571871,-0.12636712640263298,-0.2756605629244841,-0.17798862221370085,-0.3719965002085778,-0.2512106223733
CTAS,Cintas,specialty-business-services,sp500,-0.17036949141315308,0.27023096080956793,-0.22615514046380647,-0.2504594865756704,-0.0014783933050981325,-0.5136454770881296,-0.014529757911686147,0.5267767577300041,-0.32599121729168196,1.029906146667619,1.257003899229438,0.5924224387807131
CTRA,Coterra,oil-gas-e-p,sp500,1.856894781192246,1.1471889087125768,8.502710753770131,1.8858202495773244,0.9767254721667891,-0.5423478746798701,-0.21574977298285647,1.0100772451500228,0.22576542993165774,0.491051990383305,0.037675374602554976,2.8214170140540094
CTSH,Cognizant,information-technology-services,sp500,-0.011973366906724929,0.8543479632034092,-0.3879079524787151,-0.28054204624481965,0.0528580968814385,0.040101555286067465,1.178838949225659,0.6460998304518664,-0.3157447003040384,-1.136758005882016,-0.19988244328895066,-0.08995038346514629
CTVA,Corteva,agricultural-inputs,sp500,-1.9595651382475774,-1.7904370048480596,0.12547118421605288,0.7539362853264375,-0.015882762826280445,-0.01773108087071641,1.0512978100625343,-0.34232981208821955,-0.05721009765494548,2.166146022290091,-0.6482001968766233,0.975639730645486
CVNA,Carvana,auto-truck-dealerships,sp500,-0.5285596114037975,-0.545496979552206,-1.2099263846033392,-0.157747537357593,1.8556679383720545,-0.535886220812016,-0.4740043867514554,5.48235850725552,-0.24582386897095612,-2.969251313006585,3.6612172876433857,1.384822203831181
CVS,CVS Health,healthcare-plans,sp500,-9.632264954987352,-8.518527668982168,0.04226036144188101,-0.28592684158799053,0.9500023394976141,1.2055056590738247,2.9981431155951705,1.3780914924732748,2.285372675063131,-0.3156942774092685,-0.525444707848528,-0.2345302200002952
CVX,Chevron Corporation,oil-gas-integrated,sp500,-1.2182001059027394,-1.1204107600178392,-0.7027493413682661,-0.2911502586264648,1.8094621684656231,3.6592655902616706,7.013369918582854,4.073821318980563,-0.2404348414623108,1.148258841685723,0.37567847821342676,-0.7645318750274468
D,Dominion Energy,utilities-regulated-electric,sp500,0.9544035429816039,0.27318236558190856,0.35089228785092247,-0.055828940604719414,0.05556021717934254,0.2417688834140762,2.0121857458883414,-0.7517164713449269,0.22901239116433528,-2.0353570698369943,-0.9686645754040355,0.6597734045120713
DAL,Delta Air Lines,airlines,sp500,0.20218461381166083,-1.5532270752542046,0.2163606224338366,-0.17263643406194054,5.377481588406229,-0.19949799996586318,0.65074921388731,11.925560413010512,0.7657269906410228,-2.320648259162595,-0.006584190342879032,-1.0832666244695404
DASH,Doordash,internet-retail,gig-work,1.8624271557548169,1.4047098236763222,-0.5346210471839705,-0.3317418854384206,0.017052899169021387,-0.05887368008116713,-0.36370410856466306,-0.24526346198932417,0.009759994588430743,-10.654216818961602,-0.3532935434895748,0.35065241035453687
DD,DuPont,specialty-chemicals,sp500,3.6324896341806308,2.223322813015265,3.8664689444041107,1.5197624515555888,1.7624913499542108,-0.3328777418305833,0.3090593195161075,0.051310899458526044,0.8209065187104705,0.2456609962680841,1.7419839486526254,0.3288094418211313
DDOG,Datadog,software-application,sp500,-0.8084221203141818,-1.1948652980658065,0.26786834766059425,-0.2202677970052687,0.0137767831481074,0.07125406812419832,-0.13181919026668484,-0.6120230381308469,-0.05442508069256038,-1.2108991614793625,2.4696247179578172,0.2605682885260021
DE,Deere & Company,farm-heavy-construction-machinery,sp500,0.35715349926025713,0.2518130214760643,1.0047966406768538,0.154293659933473,-0.2582458133982113,1.3330192778250032,4.23039279529113,0.13106829153458938,-0.2296914385273166,2.4063622041463746,-0.14717897866151153,-0.25658669354043045
DECK,Deckers Brands,footwear-accessories,sp500,-4.028699145567159,-8.518405414724409,0.7202122929629564,-0.21360310997721077,-0.13186577360697643,-0.6623526760339276,-0.45723334119969034,0.23215951828190762,0.66530479654132,2.0632488215467624,0.48318335948587116,0.008462714124087728
DELL,Dell Technologies,computer-hardware,sp500,6.333686437072481,2.833666172178365,28.344104046062487,6.811097738630392,0.30535123744985315,-0.1329240924963858,0.8922099294992927,-0.5719458602946704,0.4837553651428731,0.5821070243243789,0.30004836104398386,-0.11348573569688984
DG,Dollar General,discount-stores,sp500,-0.08941517802471256,-0.13476331783981432,1.3082272986158783,0.03933141886223954,-0.1655711922123024,0.1190488401634113,2.4739585239838573,0.18276096744726303,-0.31664290251541577,0.1491590816553966,-0.8342369325329422,2.09101176028153
DGX,Quest Diagnostics,diagnostics-research,sp500,0.6455621233975722,0.5030405756561747,-0.027728666316614962,-0.2493607583046078,-0.26109630450414645,-0.41439229393154214,0.3142726395876866,3.2885025868717155,-0.2538898184700324,0.4797574030987322,0.49143334433871605,0.6960545569895258
DHI,D. R. Horton,residential-construction,sp500,0.19757659408363498,0.11593987921945072,0.6444493348489284,-0.20406844046814812,0.1701334838347757,-0.17687749607862188,0.90684686008251,0.1904789652305856,-0.31080867453977906,1.733933549764761,1.5938282163309203,0.5158685601222891
DHR,Danaher Corporation,diagnostics-research,sp500,0.47759813187682726,0.3723908828177564,1.070765024367917,0.087203783260109,0.02847001956007794,2.29099589924992,7.386867334516511,-0.7499801024215449,-0.2356779221082324,0.5592829621091905,-0.5496469516765302,0.4293329830310449
DIS,Walt Disney Company (The),entertainment,sp500,-14.028232460626642,-12.811220753463704,1.5897264429707831,0.162116499828554,2.2162639212315414,4.645383278505229,8.49235808989861,2.931106927836274,10.979099282427866,-2.3986460257226163,-0.1640382634012954,1.331314192750724
DLR,Digital Realty,reit-specialty,sp500,-0.35462557724374816,-0.43974538494775495,0.9745084841758647,0.043147814667642996,0.10345342821591882,-0.2564182309472242,-0.541657228375205,4.5151763934403215,-0.29141197579163075,-1.4904398574408142,-0.38250606398756415,-0.02766667235961517
DLTR,Dollar Tree,discount-stores,sp500,-1.0207287016482616,-0.9510413926486148,0.1621861260085614,-0.17614464868017765,-0.05614174216723764,-0.07640793756235352,0.9702376291423612,-0.36981997419085744,-0.17396483203885874,0.34166747678632836,-0.09574275253388405,1.4515574349952762
DOC,Healthpeak Properties,reit-healthcare-facilities,sp500,0.24014960813844055,0.22047601949659507,-0.5111070040494703,-0.32126799698412367,0.11587981556197584,-0.45066290577857965,0.0925318918153078,0.33991825162176104,-0.24706250931251308,-3.0869216708601477,-0.20466679548717126,-0.5222345418958555
DOV,Dover Corporation,specialty-industrial-machinery,sp500,0.08687809532656426,0.03597758041255036,-0.029848439929793965,-0.2650323312131155,-0.3646445128780314,-0.3369900626710885,0.4992278188721035,0.6582705444805086,-0.2531583212926438,-0.4190242824302038,-0.35671495347203896,-1.3468872611368434
DPZ,Domino's,restaurants,sp500,-0.2146977374908293,-0.238096269703861,-19.600247650891305,1.4497337817081148,-0.42108565404893783,-0.35148110670998634,0.24930674144958279,-0.17939281589541475,-0.3337816548759459,-0.44444678944954413,-0.24936199048081165,-0.6355890684774949
DRI,Darden Restaurants,restaurants,sp500,0.20269179169377682,0.13351813503143237,0.057421681340756876,-0.22905395953609423,-0.011630056859967602,-0.4427747706406476,0.18850304032936965,2.862125196316694,-0.1940201011088529,0.5748426814748095,1.235621635843881,-1.3548066321468204
DTE,DTE Energy,utilities-regulated-electric,sp500,-0.36808600102206485,-0.38196472928442105,0.2702032273484185,-0.13618781796186064,-0.23738993568344707,-0.3210022036504839,0.3836988301609786,0.20831471834763024,-0.33957659109094696,-0.8088867756103905,-0.45332497545441924,-2.251885029022041
DUK,Duke Energy,utilities-regulated-electric,sp500,3.9008894958183116,1.8629440684912366,-0.11493769195196296,-0.2308879098712241,0.07354984547966488,0.5160767338073196,2.5678456588188743,-0.8192542824195972,0.7527453066044087,-0.6681766623429829,-1.0128546013479922,-0.9119997905985588
DVA,DaVita,medical-care-facilities,sp500,0.29077530916866456,0.11527074343201008,-1.8534107132967172,-0.17868430157622503,-0.31563519904671355,-0.4679599776269541,-0.016373835610656896,0.07390862415387886,-0.26554591044177783,-1.1619514866383363,-0.28160511096972285,0.9743961434001668
DVN,Devon Energy,oil-gas-e-p,sp500,-0.815562868314474,-0.22123147874787633,0.6199285226772259,0.2411742947734753,0.9720378404288745,-0.16713148710237385,-0.3114880593987617,1.0055889387762353,0.24249127526952904,5.464396075454663,2.9765979920459786,-1.5209526665259874
DXCM,Dexcom,medical-devices,sp500,-4.928566568801064,-3.76277292376657,2.6205017510287454,0.21458273103210065,0.04980564431740724,-0.45275890540028635,-0.0630574671932476,-0.360470165645617,0.6898286663854599,1.9409119347650037,-0.12400192753650607,-0.1952963147798383
EA,Electronic Arts,electronic-gaming-multimedia,sp500,-0.1731139885294597,-0.21680623058839457,0.7549443194732937,-0.12989567447402212,-0.010728759563420358,-0.04677765111670804,1.5289202886931768,1.3610194236079396,-0.26589049761955164,-0.9225496401005491,-0.5124186868959022,3.3633336335851154
EBAY,eBay Inc.,internet-retail,sp500,2.4419070782923176,1.9793238329137948,2.467252935986354,0.5624035366195105,1.1056543895706181,0.003979851170870824,1.0880326453886213,0.14585381018372498,0.8093043895964164,0.008613670558071105,1.3300746759852213,3.0359503105871215
ECL,Ecolab,specialty-chemicals,sp500,-3.045899173669165,0.6474978254588122,-0.5745035537909373,-0.18659273950831357,0.15868147194444543,0.27049051688120135,1.8322412054418433,2.976356980210058,0.056909314601422456,-2.003369856315825,-0.2210254437743129,0.6467020365445577
ED,Consolidated Edison,utilities-regulated-electric,sp500,-0.26423139143148305,-0.26604492362926346,0.13451207487397415,-0.17341342329254883,-0.1342224335160319,-0.22544249502880803,0.5568978320283294,0.9211851782507264,-0.3595156932012377,-0.8607427649324839,-1.1198953877958335,0.414229538635878
EFX,Equifax,consulting-services,sp500,-1.9929758373318123,-1.7924240307149097,-0.13641144359548757,-0.22019238823042245,-0.38650949810453966,-0.22921630073123028,0.772332326948134,0.8043688152127018,-0.22813387551320746,0.3132170254205792,0.19012000612809724,0.9079845376216253
EG,Everest Group,insurance-reinsurance,sp500,2.8855568974634713,-0.0900370010403049,0.47847770038858894,-0.14580152955751494,-0.4739291352985404,-0.5070175756141891,-0.5425305294403503,0.9157633068097603,0.4360280177238588,-0.3533010560581972,-0.5349397762299928,-0.9607520517309194
EIX,Edison International,utilities-regulated-electric,sp500,0.7796269199116169,15.242756503891076,0.259293489630962,-0.21976249683547472,-0.13708443996826203,-0.3294027046723698,0.3986244864332887,-0.14211151924302992,0.012686330163192013,-1.3025175016017914,-0.7939913827966695,0.5470835672125436
EL,Estée Lauder Companies (The),household-personal-products,sp500,-0.14804563211595945,0.4490314105302413,19.317944577863415,2.0983929977511866,-0.23343289952019516,0.9129871334246121,4.427155179725363,0.8252011959849666,-0.2790914809712567,-0.32321938137265593,-0.11884681246950637,-0.6793167854145579
ELV,Elevance Health,healthcare-plans,sp500,-0.26750293888548277,-0.0033996604262043696,0.006188471616588385,-0.27793249306869894,-0.21424168912378797,1.170964432129145,3.988257147785029,1.4769240452722885,-0.30015314392696735,0.6084890478566729,-0.09250897868846636,-1.1463808658719539
EME,Emcor,engineering-construction,sp500,-1.9098088135404687,-1.6384693405783726,0.37931105541116195,0.13788933546896792,-0.458960070910971,-0.5874494403097972,-0.25033208726129397,1.6297650479024388,0.47365493501945244,0.8254147511595362,-0.5740274465339928,-0.23210852421833167
EMR,Emerson Electric,specialty-industrial-machinery,sp500,0.29616240103120717,0.2097051177193713,-0.10791848497110294,-0.17593547575668536,0.21664706780562978,0.19853442120226902,2.1420807608892107,1.4441335029849973,-0.27497146994402616,0.16985884990938116,0.5299086758345483,-0.657103272054007
EOG,EOG Resources,oil-gas-e-p,sp500,-22.920785498393563,-23.05437619461741,0.07636775060322187,-0.14752143552428057,0.4563212850176892,0.25329240100269,0.7026780765679861,0.7456885487675996,5.196498376851313,2.3643400529536605,1.6014291909784188,-1.2231343195632751
EPAM,EPAM Systems,information-technology-services,sp500,-0.1749627194608723,0.10036441153796376,1.0728085576479047,-0.19950707161497905,-0.30071972530920915,-0.32909868358612354,0.5322745075809665,4.666269537239165,-0.332425708346886,1.2467355063706216,0.6783373007608181,-2.1929000731332304
EQIX,Equinix,reit-specialty,sp500,-0.1341216152752137,0.1550011011159516,0.42651816868605247,-0.21988316871527752,-0.4419997374102437,0.3118915171525888,2.4870906441397027,0.8938437429469215,-0.32046472316132796,-0.8146544125712338,-0.8574953253353723,0.17625379579692996
EQR,Equity Residential,reit-residential,sp500,1.250050798217032,1.0081192792537463,-0.3305579679179295,-0.3083154964484397,-0.18658891369026281,-0.2232131896094721,0.5065937131526195,-0.1069717868103406,0.025287594276947503,-1.8619011472768618,-0.8707904847902889,0.1972271825552861
EQT,EQT Corporation,oil-gas-e-p,sp500,4.949775914839578,4.250081636439757,-0.6727948179344321,-0.2811702514214424,0.7989440268004272,-0.5404254679862147,-0.30052294505592364,2.256975393305169,1.4724487134963193,3.753236682417749,1.7343525872418257,0.874888977451473
ES,Eversource Energy,utilities-regulated-electric,sp500,-0.14687226661151567,0.21285486399070966,0.010341620879330299,-0.2731355757438948,-0.21086326368002267,-0.2676433500264302,0.7778405711848825,0.037695310405558714,-0.3475571404175498,-1.2646741680810774,-1.323969894453132,0.5375601614466715
ESS,Essex Property Trust,reit-residential,sp500,-0.4302303738678945,0.3378817097785857,-0.5696433227822489,-0.31735058013367073,-0.4555874031403532,-0.3729319480509627,0.17711859693470716,-0.3607234762850044,-0.34208839716398287,-1.9405621101244759,-0.7740463818786232,-0.5019273463115873
ETN,Eaton Corporation,specialty-industrial-machinery,sp500,0.1740728717417825,2.1352936276226986,-0.5406049417668845,-0.29639467406953773,-0.058608683661964006,0.2421783047432002,2.27121830094095,0.6117550015257092,-0.3020084244538701,0.6425499827387889,-0.7408680325702155,-1.1651757066193076
ETR,Entergy,utilities-regulated-electric,sp500,0.6047753955262143,1.6215757671012139,-0.05133471430972562,-0.2705796055449064,-0.05586803124376531,-0.5225545546743454,-0.10254251144522217,-0.15575537836195888,-0.16774924842543312,-1.2511281030565935,-1.0265962860128466,-1.2500356619829063
ETSY,Etsy,internet-retail,gig-work,1.8817388151392085,2.1498007027741535,0.9117329271548557,0.08928034207411878,-0.029896053471368794,-0.2980659047178584,0.3120520498501905,0.3354810220872793,0.1709941760666576,5.400359343466818,4.750601309321294,3.3901716705608087
EVRG,Evergy,utilities-regulated-electric,sp500,0.8685823956282474,0.7482420445043848,-0.27296181179651136,-0.30869387540049226,-0.25006726014118846,-0.4725821581834525,0.024438666686203103,-0.19180658776047987,-0.2523120415512658,-1.1778202573327619,-1.0319260410468325,-0.9245172137447817
EW,Edwards Lifesciences,medical-devices,sp500,-0.3336810448941981,-0.132386928041832,-0.002497661604114731,-0.14615140260762058,0.1468091499143494,0.5139804154809648,2.1918814522692416,-0.14618335086401407,-0.2973000192536593,-1.2850658839353988,-0.7392628486340383,0.1906527773973682
EXC,Exelon,utilities-regulated-electric,sp500,1.63015069152358,1.1885748972799397,-0.39183193495807894,-0.31124974884039813,0.8156387765547789,-0.02790679511303661,0.8810445998102142,-0.7309194469847138,0.28406081044814524,0.0014826748219174824,-0.7047862264582315,-0.5651920203666904
EXE,Expand Energy,oil-gas-e-p,sp500,-11.638387425089054,-15.057371159747952,-10.806742846217334,0.5241208204491302,-0.2404453025158868,-0.6770966190020883,-0.4943742561387652,2.008476602997836,0.39098557305062026,3.8087624577316888,-0.3892531305205019,1.1619724120744859
EXPD,Expeditors International,integrated-freight-logistics,sp500,0.11465002646093896,0.046724275809181794,0.8767073111475756,-0.011125417315756433,-0.28040045387383106,-0.4073093446103675,0.3778350909350086,0.5325111791020142,-0.2821981186384429,-0.13729122186502818,-0.5901203463011611,-0.7219819016111458
EXPE,Expedia Group,travel-services,sp500,-2.604305137547903,-2.187109582616342,-0.06169203000627168,-0.23888434357446134,0.03397381475358524,-0.22767450521069124,0.17890744915296974,-0.4063564960543415,0.04486395104311033,-0.32142109559227466,1.4124860845570366,-0.6174033675698574
EXR,Extra Space Storage,reit-industrial,sp500,0.003125834128612952,-0.049213758874121216,0.20568892659511828,-0.1865128413734981,-0.35545172335118397,-0.3127147251068138,0.15913279541366773,-0.2832730441227868,-0.3133509113364668,0.2543406621231763,-0.31252166895623,0.9295560852461519
F,Ford Motor Company,auto-manufacturers,sp500,19.736234862317627,-0.16330000046846924,1.7847769535466946,0.49108522179368497,11.089790914949381,0.14794791659649523,1.0007116588128735,2.6045579449115404,5.3705959845276325,0.9407292238336501,0.6874300752199015,-0.5701894727851629
FANG,Diamondback Energy,oil-gas-e-p,sp500,10.892672996797394,9.268562545763043,86.36151962791705,22.002888075760243,0.11070366740239469,-0.38416239490021276,-0.30310588607528893,2.562972244053779,2.1490107719784093,3.4484340107139997,2.767459898072379,-0.971590416602858
FAST,Fastenal,industrial-distribution,sp500,-0.15058918997003268,-0.11636783409693882,0.05853734992526369,-0.2612885184171683,1.0674867742759981,-0.43539204037731427,0.18410868224206442,1.0820112477480361,-0.3108323679037484,-0.1245882639682834,-0.016346261946687406,1.6874498886202225
FCX,Freeport-McMoRan,copper,sp500,-1.164240939617725,0.005912554431128815,0.2808639741951209,-0.13121275313469663,2.9741690254284956,0.4327112008109043,1.1164871212002996,-0.23937470969164937,-0.06561223016337445,4.604077367838349,2.3161635077420977,-0.37247825960744596
FDS,FactSet,financial-data-stock-exchanges,sp500,-0.1438251109469237,-0.18042798567749468,1.1304649165321323,-0.08518700980492548,-0.4722988280019358,-0.42910142239407884,0.17641856286803653,1.7384591587248628,-0.32896996357280917,0.09333786038946451,-0.6811880083924133,1.1042794372959979
FDX,FedEx,integrated-freight-logistics,sp500,0.16572731948951935,0.09324205745431081,0.8101767724608596,0.06663829874249039,-0.008265361252169366,0.409447244505309,1.9420935445542657,-0.3062305212274844,-0.30628329396749787,0.31438246415245785,0.8051391348173743,2.2670369933847234
FE,FirstEnergy,utilities-regulated-electric,sp500,-0.2953341132879334,1.6813670534400424,-0.347989115417941,-0.3077271597446977,0.11999655186242136,-0.34221213904538533,0.17131287398331985,0.562735410311472,-0.09028749856306094,-1.2663030068244892,-0.7087167326540539,-0.7272330023360228
FFIV,"F5, Inc.",software-infrastructure,sp500,-0.18120019147375782,-0.2075184674882737,5.50051013415907,0.9721688286457164,-0.4199128603185903,-0.4781691280047876,-0.028378897193897894,-0.9902544744768703,-0.328730271607822,-0.6503716381959588,0.06768689013169359,0.9388099678828374
FICO,Fair Isaac,software-application,sp500,-0.04826492246589843,-0.10641400940751071,-2.9511886109141083,0.3511778481632968,-0.4844213873649798,-0.4454656286315895,0.19690502434374846,0.9326565470470533,-0.3413534860641661,0.6166572674569054,0.013791138562124305,1.205759055740398
FIS,Fidelity National Information Services,information-technology-services,sp500,0.634057665055431,-0.1744463187823594,7.30951336957267,1.638324668080855,0.11428759748773144,0.5746306334400443,1.7269508471821344,0.4501202128186965,0.14269937984685324,-3.5158157259602003,-1.0643997657099171,1.238749159462479
FITB,Fifth Third Bancorp,banks-regional,sp500,2.0615751612074127,1.2740055661306058,0.23136707142674984,-0.17861796456160345,0.6104546380735628,-0.2590173609813763,0.35683334615862866,1.9011931768704007,0.03448486313322751,0.24289999430406156,1.0216778602311514,-1.2001832589133385
FIX,Comfort Systems USA,engineering-construction,sp500,0.4996331689200406,0.3815311691036247,0.5728033505047913,-0.2377231857755299,-0.4879278103117929,-0.6365446102660355,-0.43042507066757485,-0.6311252077640823,-0.22915249962427744,1.9903343129765305,-0.15808219450277206,0.24653856572912033
FOX,Fox Corporation (Class B),entertainment,sp500,-0.7211147851279348,-0.06304647513418224,-0.15272913450985723,-0.08500251177425056,-0.24864998675104047,-0.3497473201559166,0.7210562032099848,1.079935951252685,-0.3335597476064531,-1.7267036433624554,0.022480846443442143,-1.4938222724884938
FOXA,Fox Corporation (Class A),entertainment,sp500,-0.7211147851279348,-0.06304647513418224,-0.15272913450985723,-0.08500251177425056,0.1192263523544628,-0.31850168862610323,0.7220566875205158,-0.19397508864903476,-0.3335597476064531,-1.5828265307893774,0.0,-1.319755731999274
FRT,Federal Realty Investment Trust,reit-retail,sp500,2.1995511141991018,1.4209908096897852,-0.28445473127879634,-0.29890973903137574,-0.4295290602707445,-0.5594286840070746,-0.24806839707114156,0.9415017732184163,0.36929446815520495,-1.178685259532071,0.12862802850920368,-1.3973933341746705
FSLR,First Solar,solar,sp500,-3.1964581753875647,-2.859435186854078,-0.21121822242278002,-0.29255812839627443,-0.2294654198236496,-0.5375002611037284,-0.0026217069367528655,1.4325590838995774,-0.2188584346893364,3.504190278559263,2.072630137097227,1.7299266307461756
FTNT,Fortinet,software-infrastructure,sp500,0.012721625265706209,0.2714738082854889,-0.7169729140082688,-0.1490317156463548,0.9877921628541728,-0.3102473101650079,-0.2472826175637267,2.0099478490553886,-0.31768425320023824,1.813987515651622,-0.12165931750735644,0.05805148276801917
FTV,Fortive,scientific-technical-instruments,sp500,2.8099167731129326,-0.20913285259269393,0.8361768787494614,0.1002517531658396,0.060342806234396966,-0.40088197473018283,0.40546418190019146,1.6402463150064313,-0.039635160491294154,-1.1116456277545916,-0.10242903231005178,-1.0261717882264139
FVRR,Fiverr,internet-content-information,gig-work,-1.3005525605820383,-0.8951944018803304,2.4719533680602246,0.5681585820409805,-0.4078297188717098,-0.6529933111943026,-0.48757718922735244,0.3515306406592522,-0.40754947520073764,4.676479364858821,4.631987196932396,2.8705469362213774
GD,General Dynamics,aerospace-defense,sp500,0.010887841424315954,-0.03263471729431622,0.4299982704403694,-0.015598141999203495,-0.23460215006706725,0.33901352213204977,1.7501485983242537,1.0508278585392627,-0.31713921815001805,0.12010877549685217,-0.5197322055567186,-1.0216106218032535
GDDY,GoDaddy,software-infrastructure,sp500,-0.9681012910060409,-0.9006999672270589,-0.49998365064615263,-0.33535236972557864,-0.24571135895615548,-0.5874751645625108,0.4112101940863137,1.563495742462662,-0.44976308718873204,-0.8587508257158082,-0.31491003338655366,0.40889857500913585
GE,GE Aerospace,aerospace-defense,sp500,-3.3394151845289177,-4.464563304827411,-0.6151074037267772,0.2529066454794571,1.7425137831331972,8.472059052390517,2.7202863650204496,0.676727404348388,0.09277091414754056,-0.49125876787320916,1.0043037633172842,2.371501624555184
GILD,Gilead Sciences,drug-manufacturers-general,sp500,-2.617064807096656,-2.3524291917062374,-0.3536277555395008,-0.27877952149318763,2.052018322536962,0.5560852235741874,3.110803912431512,3.422691004993442,-0.1259761357578086,0.13171295731359153,-0.4870721993570306,1.4312800199198474
GIS,General Mills,packaged-foods,sp500,0.030318685115979935,-0.037798865750055,0.28000846978587096,-0.24955355857610298,0.27634882356974544,-0.10902176256689422,1.0861061817020325,0.3026913836610756,-0.3143324643486643,0.2998147382603069,-1.218457523755773,1.2493120538190636
GL,Globe Life,insurance-life,sp500,0.20339117599732887,0.13899779869036022,0.5993871269343367,-0.15691182231327727,-0.43595329480952477,-0.5239900297225171,0.03712110118385784,0.013863903873333737,-0.2701649022937033,-0.6926464247352545,-0.40883778633293477,-1.7645129654724605
GLW,Corning Inc.,electronic-components,sp500,-0.5751084789791499,-1.0337951252898763,-0.5358399227972354,-0.19852379960162353,0.29760659572816217,-0.21410813359090222,0.7713759578364384,-0.6040781525073009,-0.06768858523950974,-0.4618060728667104,0.09651993788825161,-0.033768122003025994
GM,General Motors,auto-manufacturers,sp500,-3.7614243368969142,-3.5480473064789013,1.7386374040997274,0.25600130764654727,1.7611539620644943,0.6105915548165091,2.201191212434916,1.5020010835608095,0.1294439536807465,-0.5469253778662839,0.3813261940003303,-0.18099052702806226
GNRC,Generac,specialty-industrial-machinery,sp500,0.33613154824048097,0.22916854341152565,4.693984466932371,0.7342281385429532,-0.33843957079212933,-0.35513763006666116,-0.1739285382088246,0.8953754153126576,-0.2838713813297838,0.08471176187968413,-0.4175798162138913,0.6387440719111139
GOOG,Alphabet Inc. (Class C),internet-content-information,sp500,-0.32784840353922595,0.0014232769858593456,0.25960994774072005,-0.2664125250267156,5.797187615389444,11.085319644115016,2.977924831970108,0.7346772758485194,-0.3083031198031322,-0.2539222515337098,-0.6538202427257926,-0.1881819301817945
GOOGL,Alphabet Inc. (Class A),internet-content-information,sp500,-0.32784840353922595,0.0014232769858593456,0.25960994774072005,-0.2664125250267156,6.429973610214462,11.040596881706122,2.9792599207820194,1.1344260689788923,-0.3083031198031322,-0.2812976109700347,-0.629753731310126,-0.2612466029581331
GPC,Genuine Parts Company,auto-parts,sp500,-2.9673251503812192,-2.6582321326506833,-0.13973459735358454,-0.2318597212427934,-0.3723934551386656,-0.4219915564506562,0.20609275484846373,1.439408584225336,-0.18966440736982126,0.8809529501267953,0.45383368356929826,-2.116628160323005
